rep,rangepars,x,y,pres
37,30,102,4,1
37,30,85,7,1
37,30,61,9,1
37,30,119,9,1
37,30,38,10,1
37,30,86,11,1
37,30,96,13,1
37,30,7,14,1
37,30,13,14,1
37,30,97,15,1
37,30,80,16,1
37,30,127,16,1
37,30,94,17,1
37,30,98,17,1
37,30,64,18,1
37,30,117,19,1
37,30,36,20,1
37,30,112,20,1
37,30,34,21,1
37,30,96,22,1
37,30,2,23,1
37,30,124,24,1
37,30,25,29,1
37,30,12,31,1
37,30,56,31,1
37,30,72,31,1
37,30,115,32,1
37,30,88,33,1
37,30,68,34,1
37,30,57,35,1
37,30,41,36,1
37,30,59,36,1
37,30,99,36,1
37,30,114,36,1
37,30,23,37,1
37,30,57,37,1
37,30,113,39,1
37,30,28,40,1
37,30,43,40,1
37,30,11,41,1
37,30,52,41,1
37,30,105,43,1
37,30,114,44,1
37,30,55,46,1
37,30,15,47,1
37,30,58,47,1
37,30,59,47,1
37,30,35,48,1
37,30,21,49,1
37,30,54,52,1
37,30,90,55,1
37,30,27,57,1
37,30,104,59,1
37,30,31,60,1
37,30,51,61,1
37,30,23,62,1
37,30,65,65,1
37,30,123,68,1
37,30,112,69,1
37,30,53,70,1
37,30,87,72,1
37,30,102,75,1
37,30,111,75,1
37,30,77,77,1
37,30,78,78,1
37,30,91,78,1
37,30,90,79,1
37,30,53,81,1
37,30,101,83,1
37,30,102,83,1
37,30,18,84,1
37,30,117,85,1
37,30,79,86,1
37,30,70,87,1
37,30,118,92,1
37,30,123,92,1
37,30,16,96,1
37,30,44,101,1
37,30,83,102,1
37,30,106,102,1
37,30,8,103,1
37,30,49,103,1
37,30,18,104,1
37,30,13,106,1
37,30,72,107,1
37,30,94,107,1
37,30,84,110,1
37,30,13,113,1
37,30,40,114,1
37,30,72,117,1
37,30,7,118,1
37,30,31,118,1
37,30,43,118,1
37,30,118,119,1
37,30,18,122,1
37,30,36,122,1
37,30,81,122,1
37,30,100,122,1
37,30,43,125,1
37,30,62,128,1
