y,x,pres,rep,rangepar,disp,method
89,3,1,15,5,2,neutral
117,4,1,15,5,2,neutral
119,4,1,15,5,2,neutral
120,4,1,15,5,2,neutral
118,5,1,15,5,2,neutral
119,5,1,15,5,2,neutral
116,6,1,15,5,2,neutral
44,10,1,15,5,2,neutral
44,12,1,15,5,2,neutral
31,18,1,15,5,2,neutral
32,18,1,15,5,2,neutral
34,18,1,15,5,2,neutral
32,20,1,15,5,2,neutral
36,20,1,15,5,2,neutral
29,22,1,15,5,2,neutral
30,22,1,15,5,2,neutral
35,22,1,15,5,2,neutral
36,22,1,15,5,2,neutral
84,25,1,15,5,2,neutral
46,27,1,15,5,2,neutral
44,28,1,15,5,2,neutral
14,29,1,15,5,2,neutral
44,29,1,15,5,2,neutral
45,29,1,15,5,2,neutral
47,29,1,15,5,2,neutral
13,30,1,15,5,2,neutral
15,30,1,15,5,2,neutral
44,30,1,15,5,2,neutral
44,31,1,15,5,2,neutral
43,33,1,15,5,2,neutral
63,34,1,15,5,2,neutral
62,35,1,15,5,2,neutral
56,38,1,15,5,2,neutral
58,38,1,15,5,2,neutral
56,39,1,15,5,2,neutral
121,42,1,15,5,2,neutral
122,43,1,15,5,2,neutral
44,51,1,15,5,2,neutral
24,53,1,15,5,2,neutral
84,56,1,15,5,2,neutral
85,57,1,15,5,2,neutral
14,58,1,15,5,2,neutral
14,59,1,15,5,2,neutral
15,59,1,15,5,2,neutral
16,59,1,15,5,2,neutral
47,64,1,15,5,2,neutral
46,65,1,15,5,2,neutral
46,66,1,15,5,2,neutral
47,66,1,15,5,2,neutral
48,66,1,15,5,2,neutral
120,75,1,15,5,2,neutral
2,76,1,15,5,2,neutral
61,76,1,15,5,2,neutral
2,77,1,15,5,2,neutral
119,77,1,15,5,2,neutral
2,78,1,15,5,2,neutral
3,78,1,15,5,2,neutral
1,79,1,15,5,2,neutral
2,79,1,15,5,2,neutral
116,79,1,15,5,2,neutral
2,80,1,15,5,2,neutral
116,80,1,15,5,2,neutral
2,81,1,15,5,2,neutral
21,81,1,15,5,2,neutral
2,82,1,15,5,2,neutral
68,85,1,15,5,2,neutral
68,86,1,15,5,2,neutral
68,90,1,15,5,2,neutral
69,90,1,15,5,2,neutral
103,94,1,15,5,2,neutral
101,95,1,15,5,2,neutral
103,95,1,15,5,2,neutral
106,95,1,15,5,2,neutral
8,96,1,15,5,2,neutral
80,98,1,15,5,2,neutral
81,99,1,15,5,2,neutral
10,101,1,15,5,2,neutral
10,102,1,15,5,2,neutral
11,102,1,15,5,2,neutral
9,103,1,15,5,2,neutral
11,103,1,15,5,2,neutral
12,104,1,15,5,2,neutral
10,105,1,15,5,2,neutral
4,106,1,15,5,2,neutral
3,107,1,15,5,2,neutral
4,107,1,15,5,2,neutral
6,108,1,15,5,2,neutral
33,110,1,15,5,2,neutral
34,110,1,15,5,2,neutral
35,110,1,15,5,2,neutral
100,113,1,15,5,2,neutral
101,114,1,15,5,2,neutral
102,114,1,15,5,2,neutral
4,121,1,15,5,2,neutral
5,121,1,15,5,2,neutral
2,122,1,15,5,2,neutral
5,122,1,15,5,2,neutral
37,122,1,15,5,2,neutral
2,123,1,15,5,2,neutral
37,124,1,15,5,2,neutral
56,1,1,15,5,5,neutral
114,2,1,15,5,5,neutral
60,3,1,15,5,5,neutral
