rep,rangepars,x,y,pres
69,30,78,2,1
69,30,83,3,1
69,30,72,5,1
69,30,76,5,1
69,30,100,5,1
69,30,79,6,1
69,30,41,7,1
69,30,104,7,1
69,30,118,7,1
69,30,25,8,1
69,30,48,8,1
69,30,92,9,1
69,30,40,12,1
69,30,117,12,1
69,30,119,13,1
69,30,127,13,1
69,30,41,16,1
69,30,19,17,1
69,30,58,18,1
69,30,17,21,1
69,30,22,21,1
69,30,54,21,1
69,30,64,21,1
69,30,83,22,1
69,30,30,25,1
69,30,51,28,1
69,30,102,31,1
69,30,106,31,1
69,30,7,32,1
69,30,104,33,1
69,30,42,34,1
69,30,89,34,1
69,30,122,34,1
69,30,7,36,1
69,30,2,43,1
69,30,24,43,1
69,30,96,45,1
69,30,48,46,1
69,30,62,48,1
69,30,61,52,1
69,30,24,54,1
69,30,38,55,1
69,30,122,55,1
69,30,99,57,1
69,30,31,59,1
69,30,76,60,1
69,30,25,61,1
69,30,42,62,1
69,30,94,64,1
69,30,106,64,1
69,30,36,67,1
69,30,12,68,1
69,30,91,68,1
69,30,51,70,1
69,30,25,72,1
69,30,17,73,1
69,30,34,75,1
69,30,4,77,1
69,30,127,78,1
69,30,115,80,1
69,30,75,81,1
69,30,116,81,1
69,30,36,84,1
69,30,105,88,1
69,30,33,89,1
69,30,3,92,1
69,30,95,92,1
69,30,108,92,1
69,30,32,93,1
69,30,63,94,1
69,30,88,95,1
69,30,104,96,1
69,30,52,103,1
69,30,7,105,1
69,30,9,105,1
69,30,55,105,1
69,30,101,105,1
69,30,102,106,1
69,30,118,106,1
69,30,79,108,1
69,30,33,110,1
69,30,103,110,1
69,30,42,111,1
69,30,69,112,1
69,30,108,112,1
69,30,127,112,1
69,30,94,114,1
69,30,62,115,1
69,30,99,116,1
69,30,103,116,1
69,30,14,119,1
69,30,118,119,1
69,30,128,119,1
69,30,68,121,1
69,30,32,123,1
69,30,51,123,1
69,30,102,123,1
69,30,66,125,1
69,30,92,125,1
69,30,77,126,1
