rep,rangepars,x,y,pres
9,30,72,1,1
9,30,8,2,1
9,30,128,2,1
9,30,108,5,1
9,30,16,6,1
9,30,40,7,1
9,30,8,8,1
9,30,32,8,1
9,30,51,8,1
9,30,16,10,1
9,30,19,13,1
9,30,126,13,1
9,30,8,17,1
9,30,39,18,1
9,30,28,19,1
9,30,8,21,1
9,30,59,21,1
9,30,67,21,1
9,30,33,24,1
9,30,41,25,1
9,30,82,25,1
9,30,84,25,1
9,30,27,26,1
9,30,35,26,1
9,30,68,27,1
9,30,83,29,1
9,30,106,31,1
9,30,96,32,1
9,30,53,33,1
9,30,2,34,1
9,30,79,35,1
9,30,38,36,1
9,30,106,36,1
9,30,123,36,1
9,30,5,37,1
9,30,65,39,1
9,30,56,40,1
9,30,19,41,1
9,30,54,41,1
9,30,9,43,1
9,30,36,45,1
9,30,53,46,1
9,30,28,48,1
9,30,14,51,1
9,30,48,52,1
9,30,2,54,1
9,30,7,54,1
9,30,35,57,1
9,30,62,58,1
9,30,85,58,1
9,30,72,59,1
9,30,96,61,1
9,30,76,63,1
9,30,38,64,1
9,30,88,64,1
9,30,104,64,1
9,30,37,65,1
9,30,43,65,1
9,30,98,67,1
9,30,112,67,1
9,30,91,68,1
9,30,103,68,1
9,30,66,71,1
9,30,42,72,1
9,30,98,76,1
9,30,110,78,1
9,30,112,78,1
9,30,87,79,1
9,30,43,82,1
9,30,5,88,1
9,30,112,90,1
9,30,66,92,1
9,30,22,94,1
9,30,32,94,1
9,30,104,95,1
9,30,128,95,1
9,30,19,97,1
9,30,108,97,1
9,30,70,99,1
9,30,61,103,1
9,30,64,103,1
9,30,114,104,1
9,30,82,107,1
9,30,106,110,1
9,30,26,111,1
9,30,93,112,1
9,30,23,113,1
9,30,56,113,1
9,30,49,114,1
9,30,63,114,1
9,30,7,115,1
9,30,89,115,1
9,30,30,116,1
9,30,56,117,1
9,30,88,118,1
9,30,65,120,1
9,30,128,122,1
9,30,2,123,1
9,30,127,127,1
9,30,2,128,1
