y,x,pres,rep,rangepar,disp,method
88,9,1,66,5,2,neutral
89,9,1,66,5,2,neutral
88,10,1,66,5,2,neutral
89,10,1,66,5,2,neutral
79,12,1,66,5,2,neutral
80,12,1,66,5,2,neutral
81,13,1,66,5,2,neutral
81,14,1,66,5,2,neutral
7,16,1,66,5,2,neutral
9,16,1,66,5,2,neutral
10,16,1,66,5,2,neutral
8,17,1,66,5,2,neutral
9,17,1,66,5,2,neutral
5,19,1,66,5,2,neutral
6,19,1,66,5,2,neutral
10,19,1,66,5,2,neutral
104,19,1,66,5,2,neutral
8,20,1,66,5,2,neutral
78,20,1,66,5,2,neutral
79,20,1,66,5,2,neutral
103,20,1,66,5,2,neutral
107,20,1,66,5,2,neutral
10,21,1,66,5,2,neutral
78,21,1,66,5,2,neutral
79,21,1,66,5,2,neutral
104,21,1,66,5,2,neutral
105,21,1,66,5,2,neutral
111,22,1,66,5,2,neutral
110,24,1,66,5,2,neutral
53,25,1,66,5,2,neutral
52,26,1,66,5,2,neutral
53,27,1,66,5,2,neutral
105,30,1,66,5,2,neutral
106,30,1,66,5,2,neutral
108,30,1,66,5,2,neutral
109,30,1,66,5,2,neutral
94,34,1,66,5,2,neutral
93,35,1,66,5,2,neutral
94,35,1,66,5,2,neutral
83,36,1,66,5,2,neutral
84,36,1,66,5,2,neutral
95,37,1,66,5,2,neutral
118,37,1,66,5,2,neutral
119,37,1,66,5,2,neutral
84,38,1,66,5,2,neutral
95,38,1,66,5,2,neutral
119,38,1,66,5,2,neutral
63,44,1,66,5,2,neutral
64,44,1,66,5,2,neutral
120,46,1,66,5,2,neutral
121,46,1,66,5,2,neutral
120,47,1,66,5,2,neutral
121,47,1,66,5,2,neutral
125,50,1,66,5,2,neutral
126,50,1,66,5,2,neutral
53,62,1,66,5,2,neutral
54,64,1,66,5,2,neutral
55,64,1,66,5,2,neutral
100,65,1,66,5,2,neutral
36,66,1,66,5,2,neutral
100,66,1,66,5,2,neutral
46,70,1,66,5,2,neutral
45,71,1,66,5,2,neutral
10,78,1,66,5,2,neutral
45,78,1,66,5,2,neutral
9,79,1,66,5,2,neutral
44,79,1,66,5,2,neutral
45,79,1,66,5,2,neutral
46,79,1,66,5,2,neutral
75,83,1,66,5,2,neutral
1,86,1,66,5,2,neutral
91,89,1,66,5,2,neutral
121,92,1,66,5,2,neutral
118,93,1,66,5,2,neutral
120,93,1,66,5,2,neutral
119,94,1,66,5,2,neutral
120,94,1,66,5,2,neutral
119,95,1,66,5,2,neutral
120,95,1,66,5,2,neutral
110,105,1,66,5,2,neutral
110,106,1,66,5,2,neutral
109,107,1,66,5,2,neutral
77,111,1,66,5,2,neutral
81,111,1,66,5,2,neutral
127,111,1,66,5,2,neutral
56,112,1,66,5,2,neutral
77,112,1,66,5,2,neutral
56,113,1,66,5,2,neutral
57,113,1,66,5,2,neutral
76,113,1,66,5,2,neutral
78,113,1,66,5,2,neutral
57,114,1,66,5,2,neutral
75,114,1,66,5,2,neutral
91,114,1,66,5,2,neutral
