rep,rangepars,x,y,pres
66,15,30,1,1
66,15,37,2,1
66,15,56,3,1
66,15,72,6,1
66,15,118,6,1
66,15,82,7,1
66,15,43,8,1
66,15,90,10,1
66,15,75,11,1
66,15,103,14,1
66,15,125,14,1
66,15,33,15,1
66,15,9,16,1
66,15,79,16,1
66,15,70,17,1
66,15,21,19,1
66,15,104,20,1
66,15,16,21,1
66,15,128,22,1
66,15,119,23,1
66,15,23,26,1
66,15,17,27,1
66,15,40,27,1
66,15,68,27,1
66,15,3,30,1
66,15,18,31,1
66,15,38,32,1
66,15,41,33,1
66,15,50,33,1
66,15,17,37,1
66,15,105,39,1
66,15,19,40,1
66,15,84,42,1
66,15,55,45,1
66,15,54,47,1
66,15,100,48,1
66,15,43,49,1
66,15,65,49,1
66,15,103,49,1
66,15,81,50,1
66,15,54,52,1
66,15,35,53,1
66,15,124,53,1
66,15,55,55,1
66,15,72,55,1
66,15,89,60,1
66,15,91,60,1
66,15,56,62,1
66,15,77,62,1
66,15,108,64,1
66,15,128,66,1
66,15,73,69,1
66,15,36,70,1
66,15,4,72,1
66,15,108,72,1
66,15,22,74,1
66,15,46,74,1
66,15,102,75,1
66,15,111,78,1
66,15,71,79,1
66,15,59,85,1
66,15,78,85,1
66,15,79,85,1
66,15,99,85,1
66,15,21,86,1
66,15,46,88,1
66,15,65,88,1
66,15,80,88,1
66,15,27,89,1
66,15,33,90,1
66,15,79,90,1
66,15,11,91,1
66,15,102,91,1
66,15,53,94,1
66,15,6,98,1
66,15,69,99,1
66,15,78,100,1
66,15,31,101,1
66,15,128,103,1
66,15,58,105,1
66,15,116,105,1
66,15,91,108,1
66,15,62,109,1
66,15,69,111,1
66,15,112,111,1
66,15,15,112,1
66,15,80,114,1
66,15,120,115,1
66,15,78,116,1
66,15,7,117,1
66,15,100,117,1
66,15,8,119,1
66,15,84,120,1
66,15,116,121,1
66,15,7,123,1
66,15,110,123,1
66,15,19,124,1
66,15,35,124,1
66,15,46,124,1
66,15,87,125,1
