rep,rangepars,x,y,pres
18,15,28,2,1
18,15,43,2,1
18,15,111,2,1
18,15,73,3,1
18,15,84,3,1
18,15,21,4,1
18,15,47,7,1
18,15,41,8,1
18,15,19,9,1
18,15,16,11,1
18,15,4,12,1
18,15,48,17,1
18,15,96,17,1
18,15,113,18,1
18,15,38,21,1
18,15,73,21,1
18,15,57,22,1
18,15,91,23,1
18,15,92,23,1
18,15,105,23,1
18,15,119,23,1
18,15,31,24,1
18,15,69,26,1
18,15,119,26,1
18,15,23,27,1
18,15,71,31,1
18,15,114,35,1
18,15,35,37,1
18,15,73,40,1
18,15,126,42,1
18,15,127,43,1
18,15,89,44,1
18,15,76,45,1
18,15,90,45,1
18,15,6,46,1
18,15,87,46,1
18,15,13,50,1
18,15,98,51,1
18,15,21,53,1
18,15,6,56,1
18,15,84,56,1
18,15,16,57,1
18,15,14,59,1
18,15,116,59,1
18,15,15,60,1
18,15,19,61,1
18,15,34,61,1
18,15,37,61,1
18,15,5,65,1
18,15,82,66,1
18,15,99,67,1
18,15,47,69,1
18,15,34,72,1
18,15,85,73,1
18,15,81,76,1
18,15,32,77,1
18,15,89,78,1
18,15,113,79,1
18,15,112,80,1
18,15,67,81,1
18,15,2,82,1
18,15,99,82,1
18,15,116,82,1
18,15,111,83,1
18,15,121,84,1
18,15,128,87,1
18,15,20,88,1
18,15,5,90,1
18,15,65,90,1
18,15,46,93,1
18,15,27,94,1
18,15,91,94,1
18,15,54,98,1
18,15,118,98,1
18,15,114,99,1
18,15,128,101,1
18,15,43,102,1
18,15,65,102,1
18,15,112,103,1
18,15,37,104,1
18,15,114,106,1
18,15,98,108,1
18,15,26,110,1
18,15,4,111,1
18,15,26,112,1
18,15,61,112,1
18,15,34,114,1
18,15,54,114,1
18,15,80,116,1
18,15,127,117,1
18,15,84,118,1
18,15,55,119,1
18,15,7,120,1
18,15,42,120,1
18,15,104,120,1
18,15,79,122,1
18,15,30,123,1
18,15,36,123,1
18,15,55,123,1
18,15,44,127,1
