rep,rangepars,x,y,pres
44,30,50,1,1
44,30,73,4,1
44,30,8,9,1
44,30,70,12,1
44,30,6,13,1
44,30,102,13,1
44,30,110,13,1
44,30,108,14,1
44,30,53,15,1
44,30,91,17,1
44,30,60,21,1
44,30,18,22,1
44,30,57,22,1
44,30,119,25,1
44,30,80,27,1
44,30,101,27,1
44,30,128,27,1
44,30,19,28,1
44,30,66,28,1
44,30,17,30,1
44,30,20,30,1
44,30,52,33,1
44,30,47,35,1
44,30,84,35,1
44,30,84,36,1
44,30,116,36,1
44,30,92,37,1
44,30,80,39,1
44,30,96,39,1
44,30,115,39,1
44,30,13,40,1
44,30,127,40,1
44,30,69,44,1
44,30,84,44,1
44,30,111,44,1
44,30,24,45,1
44,30,109,46,1
44,30,126,48,1
44,30,21,49,1
44,30,67,51,1
44,30,26,52,1
44,30,54,55,1
44,30,88,55,1
44,30,42,56,1
44,30,58,56,1
44,30,67,56,1
44,30,88,57,1
44,30,40,58,1
44,30,106,59,1
44,30,96,60,1
44,30,117,61,1
44,30,29,63,1
44,30,47,64,1
44,30,121,65,1
44,30,45,67,1
44,30,127,69,1
44,30,51,70,1
44,30,48,71,1
44,30,112,71,1
44,30,5,72,1
44,30,102,72,1
44,30,99,78,1
44,30,20,79,1
44,30,117,81,1
44,30,18,82,1
44,30,47,82,1
44,30,78,84,1
44,30,123,87,1
44,30,35,94,1
44,30,58,94,1
44,30,122,94,1
44,30,69,97,1
44,30,73,100,1
44,30,124,100,1
44,30,45,103,1
44,30,90,104,1
44,30,111,105,1
44,30,36,106,1
44,30,48,106,1
44,30,122,107,1
44,30,119,109,1
44,30,118,111,1
44,30,50,114,1
44,30,30,115,1
44,30,44,116,1
44,30,117,116,1
44,30,74,118,1
44,30,101,118,1
44,30,40,119,1
44,30,72,119,1
44,30,124,119,1
44,30,70,122,1
44,30,103,122,1
44,30,13,124,1
44,30,23,124,1
44,30,123,124,1
44,30,20,125,1
44,30,100,125,1
44,30,95,127,1
44,30,35,128,1
