rep,rangepars,x,y,pres
63,5,90,2,1
63,5,2,4,1
63,5,20,6,1
63,5,127,6,1
63,5,4,10,1
63,5,60,10,1
63,5,97,10,1
63,5,74,12,1
63,5,83,12,1
63,5,125,12,1
63,5,105,13,1
63,5,10,14,1
63,5,109,14,1
63,5,117,15,1
63,5,121,15,1
63,5,76,16,1
63,5,18,18,1
63,5,48,18,1
63,5,13,19,1
63,5,91,19,1
63,5,28,21,1
63,5,101,21,1
63,5,126,23,1
63,5,99,24,1
63,5,117,24,1
63,5,72,26,1
63,5,64,27,1
63,5,77,28,1
63,5,34,29,1
63,5,18,32,1
63,5,90,33,1
63,5,93,35,1
63,5,108,35,1
63,5,124,36,1
63,5,41,39,1
63,5,53,40,1
63,5,81,40,1
63,5,77,41,1
63,5,42,42,1
63,5,99,45,1
63,5,107,45,1
63,5,15,48,1
63,5,43,50,1
63,5,16,52,1
63,5,32,52,1
63,5,9,53,1
63,5,95,53,1
63,5,76,55,1
63,5,80,56,1
63,5,122,60,1
63,5,66,61,1
63,5,91,62,1
63,5,94,63,1
63,5,6,65,1
63,5,5,66,1
63,5,9,66,1
63,5,58,68,1
63,5,77,71,1
63,5,72,78,1
63,5,112,78,1
63,5,5,79,1
63,5,17,79,1
63,5,32,79,1
63,5,119,80,1
63,5,107,81,1
63,5,23,85,1
63,5,73,85,1
63,5,96,86,1
63,5,108,89,1
63,5,39,90,1
63,5,122,90,1
63,5,96,91,1
63,5,10,94,1
63,5,63,95,1
63,5,18,98,1
63,5,61,99,1
63,5,15,101,1
63,5,45,102,1
63,5,51,102,1
63,5,63,102,1
63,5,113,102,1
63,5,108,104,1
63,5,113,108,1
63,5,70,111,1
63,5,26,112,1
63,5,43,113,1
63,5,63,113,1
63,5,117,114,1
63,5,117,117,1
63,5,7,119,1
63,5,20,119,1
63,5,61,119,1
63,5,115,119,1
63,5,7,120,1
63,5,40,120,1
63,5,116,121,1
63,5,60,122,1
63,5,37,124,1
63,5,107,124,1
63,5,77,125,1
