y,x,pres,rep,rangepar,disp,method
38,5,1,72,30,2,neutral
39,7,1,72,30,2,neutral
40,7,1,72,30,2,neutral
107,10,1,72,30,2,neutral
15,14,1,72,30,2,neutral
73,16,1,72,30,2,neutral
72,17,1,72,30,2,neutral
82,26,1,72,30,2,neutral
65,27,1,72,30,2,neutral
66,27,1,72,30,2,neutral
84,27,1,72,30,2,neutral
85,27,1,72,30,2,neutral
84,28,1,72,30,2,neutral
66,29,1,72,30,2,neutral
67,29,1,72,30,2,neutral
65,30,1,72,30,2,neutral
66,30,1,72,30,2,neutral
12,31,1,72,30,2,neutral
33,36,1,72,30,2,neutral
34,36,1,72,30,2,neutral
64,40,1,72,30,2,neutral
65,40,1,72,30,2,neutral
67,40,1,72,30,2,neutral
68,40,1,72,30,2,neutral
66,41,1,72,30,2,neutral
65,42,1,72,30,2,neutral
66,42,1,72,30,2,neutral
71,43,1,72,30,2,neutral
70,44,1,72,30,2,neutral
71,44,1,72,30,2,neutral
72,44,1,72,30,2,neutral
114,44,1,72,30,2,neutral
84,45,1,72,30,2,neutral
83,46,1,72,30,2,neutral
84,46,1,72,30,2,neutral
113,46,1,72,30,2,neutral
82,47,1,72,30,2,neutral
84,47,1,72,30,2,neutral
85,47,1,72,30,2,neutral
85,48,1,72,30,2,neutral
118,50,1,72,30,2,neutral
119,50,1,72,30,2,neutral
120,50,1,72,30,2,neutral
121,50,1,72,30,2,neutral
118,51,1,72,30,2,neutral
120,51,1,72,30,2,neutral
106,54,1,72,30,2,neutral
95,55,1,72,30,2,neutral
50,61,1,72,30,2,neutral
65,63,1,72,30,2,neutral
26,73,1,72,30,2,neutral
27,73,1,72,30,2,neutral
79,74,1,72,30,2,neutral
79,75,1,72,30,2,neutral
7,77,1,72,30,2,neutral
8,77,1,72,30,2,neutral
10,77,1,72,30,2,neutral
11,77,1,72,30,2,neutral
9,79,1,72,30,2,neutral
23,82,1,72,30,2,neutral
23,83,1,72,30,2,neutral
118,92,1,72,30,2,neutral
88,94,1,72,30,2,neutral
88,95,1,72,30,2,neutral
89,95,1,72,30,2,neutral
79,96,1,72,30,2,neutral
89,96,1,72,30,2,neutral
80,97,1,72,30,2,neutral
89,97,1,72,30,2,neutral
90,97,1,72,30,2,neutral
92,97,1,72,30,2,neutral
81,98,1,72,30,2,neutral
90,98,1,72,30,2,neutral
89,99,1,72,30,2,neutral
20,113,1,72,30,2,neutral
21,113,1,72,30,2,neutral
23,113,1,72,30,2,neutral
21,114,1,72,30,2,neutral
22,114,1,72,30,2,neutral
20,115,1,72,30,2,neutral
22,115,1,72,30,2,neutral
18,117,1,72,30,2,neutral
19,117,1,72,30,2,neutral
74,119,1,72,30,2,neutral
5,125,1,72,30,2,neutral
7,126,1,72,30,2,neutral
9,126,1,72,30,2,neutral
47,126,1,72,30,2,neutral
49,126,1,72,30,2,neutral
8,127,1,72,30,2,neutral
9,127,1,72,30,2,neutral
10,127,1,72,30,2,neutral
38,127,1,72,30,2,neutral
48,127,1,72,30,2,neutral
49,127,1,72,30,2,neutral
8,128,1,72,30,2,neutral
9,128,1,72,30,2,neutral
10,128,1,72,30,2,neutral
37,128,1,72,30,2,neutral
39,128,1,72,30,2,neutral
124,2,1,72,30,5,neutral
36,3,1,72,30,5,neutral
122,3,1,72,30,5,neutral
6,5,1,72,30,5,neutral
23,6,1,72,30,5,neutral
39,6,1,72,30,5,neutral
3,8,1,72,30,5,neutral
24,8,1,72,30,5,neutral
3,9,1,72,30,5,neutral
123,9,1,72,30,5,neutral
2,10,1,72,30,5,neutral
3,10,1,72,30,5,neutral
8,10,1,72,30,5,neutral
23,10,1,72,30,5,neutral
2,11,1,72,30,5,neutral
4,12,1,72,30,5,neutral
1,13,1,72,30,5,neutral
109,19,1,72,30,5,neutral
110,19,1,72,30,5,neutral
106,20,1,72,30,5,neutral
111,20,1,72,30,5,neutral
71,26,1,72,30,5,neutral
7,28,1,72,30,5,neutral
36,30,1,72,30,5,neutral
36,31,1,72,30,5,neutral
38,31,1,72,30,5,neutral
39,31,1,72,30,5,neutral
37,32,1,72,30,5,neutral
38,32,1,72,30,5,neutral
35,33,1,72,30,5,neutral
38,33,1,72,30,5,neutral
47,44,1,72,30,5,neutral
72,44,1,72,30,5,neutral
94,50,1,72,30,5,neutral
97,50,1,72,30,5,neutral
101,50,1,72,30,5,neutral
118,50,1,72,30,5,neutral
119,50,1,72,30,5,neutral
57,51,1,72,30,5,neutral
98,51,1,72,30,5,neutral
99,51,1,72,30,5,neutral
119,51,1,72,30,5,neutral
56,52,1,72,30,5,neutral
96,52,1,72,30,5,neutral
122,53,1,72,30,5,neutral
92,54,1,72,30,5,neutral
97,54,1,72,30,5,neutral
53,55,1,72,30,5,neutral
94,55,1,72,30,5,neutral
96,55,1,72,30,5,neutral
55,56,1,72,30,5,neutral
96,56,1,72,30,5,neutral
56,57,1,72,30,5,neutral
93,57,1,72,30,5,neutral
64,64,1,72,30,5,neutral
125,66,1,72,30,5,neutral
119,68,1,72,30,5,neutral
124,68,1,72,30,5,neutral
121,71,1,72,30,5,neutral
27,72,1,72,30,5,neutral
120,72,1,72,30,5,neutral
28,74,1,72,30,5,neutral
118,81,1,72,30,5,neutral
24,83,1,72,30,5,neutral
62,83,1,72,30,5,neutral
78,83,1,72,30,5,neutral
80,83,1,72,30,5,neutral
116,88,1,72,30,5,neutral
86,89,1,72,30,5,neutral
89,93,1,72,30,5,neutral
99,93,1,72,30,5,neutral
84,94,1,72,30,5,neutral
116,96,1,72,30,5,neutral
96,97,1,72,30,5,neutral
99,97,1,72,30,5,neutral
96,99,1,72,30,5,neutral
107,105,1,72,30,5,neutral
36,106,1,72,30,5,neutral
107,108,1,72,30,5,neutral
118,109,1,72,30,5,neutral
40,110,1,72,30,5,neutral
121,110,1,72,30,5,neutral
37,111,1,72,30,5,neutral
111,117,1,72,30,5,neutral
112,119,1,72,30,5,neutral
125,121,1,72,30,5,neutral
127,121,1,72,30,5,neutral
7,123,1,72,30,5,neutral
123,123,1,72,30,5,neutral
128,123,1,72,30,5,neutral
7,124,1,72,30,5,neutral
30,124,1,72,30,5,neutral
27,125,1,72,30,5,neutral
128,125,1,72,30,5,neutral
24,126,1,72,30,5,neutral
28,126,1,72,30,5,neutral
127,126,1,72,30,5,neutral
37,127,1,72,30,5,neutral
37,128,1,72,30,5,neutral
39,128,1,72,30,5,neutral
20,2,1,72,30,15,neutral
10,6,1,72,30,15,neutral
40,19,1,72,30,15,neutral
73,22,1,72,30,15,neutral
38,30,1,72,30,15,neutral
64,31,1,72,30,15,neutral
29,33,1,72,30,15,neutral
61,35,1,72,30,15,neutral
107,35,1,72,30,15,neutral
71,37,1,72,30,15,neutral
76,37,1,72,30,15,neutral
73,38,1,72,30,15,neutral
113,41,1,72,30,15,neutral
82,42,1,72,30,15,neutral
116,44,1,72,30,15,neutral
52,45,1,72,30,15,neutral
87,45,1,72,30,15,neutral
107,47,1,72,30,15,neutral
24,50,1,72,30,15,neutral
87,50,1,72,30,15,neutral
116,50,1,72,30,15,neutral
119,51,1,72,30,15,neutral
82,52,1,72,30,15,neutral
108,52,1,72,30,15,neutral
78,53,1,72,30,15,neutral
67,54,1,72,30,15,neutral
76,54,1,72,30,15,neutral
102,54,1,72,30,15,neutral
106,55,1,72,30,15,neutral
86,57,1,72,30,15,neutral
91,57,1,72,30,15,neutral
91,58,1,72,30,15,neutral
8,59,1,72,30,15,neutral
