y,x,pres,rep,rangepar,disp,method
44,3,1,4,5,2,neutral
45,4,1,4,5,2,neutral
109,8,1,4,5,2,neutral
106,9,1,4,5,2,neutral
107,9,1,4,5,2,neutral
108,9,1,4,5,2,neutral
107,10,1,4,5,2,neutral
108,11,1,4,5,2,neutral
110,11,1,4,5,2,neutral
16,14,1,4,5,2,neutral
90,29,1,4,5,2,neutral
89,31,1,4,5,2,neutral
38,32,1,4,5,2,neutral
39,33,1,4,5,2,neutral
11,35,1,4,5,2,neutral
10,36,1,4,5,2,neutral
11,36,1,4,5,2,neutral
10,37,1,4,5,2,neutral
11,37,1,4,5,2,neutral
12,37,1,4,5,2,neutral
39,37,1,4,5,2,neutral
45,37,1,4,5,2,neutral
127,38,1,4,5,2,neutral
10,39,1,4,5,2,neutral
25,39,1,4,5,2,neutral
24,40,1,4,5,2,neutral
22,41,1,4,5,2,neutral
24,41,1,4,5,2,neutral
24,42,1,4,5,2,neutral
25,42,1,4,5,2,neutral
60,42,1,4,5,2,neutral
24,43,1,4,5,2,neutral
25,43,1,4,5,2,neutral
60,43,1,4,5,2,neutral
23,44,1,4,5,2,neutral
22,45,1,4,5,2,neutral
13,47,1,4,5,2,neutral
13,48,1,4,5,2,neutral
49,58,1,4,5,2,neutral
50,58,1,4,5,2,neutral
53,63,1,4,5,2,neutral
13,69,1,4,5,2,neutral
106,69,1,4,5,2,neutral
105,70,1,4,5,2,neutral
104,71,1,4,5,2,neutral
105,71,1,4,5,2,neutral
105,72,1,4,5,2,neutral
106,72,1,4,5,2,neutral
108,72,1,4,5,2,neutral
128,72,1,4,5,2,neutral
106,73,1,4,5,2,neutral
107,73,1,4,5,2,neutral
128,73,1,4,5,2,neutral
36,74,1,4,5,2,neutral
90,74,1,4,5,2,neutral
93,74,1,4,5,2,neutral
104,74,1,4,5,2,neutral
105,74,1,4,5,2,neutral
106,74,1,4,5,2,neutral
105,75,1,4,5,2,neutral
106,75,1,4,5,2,neutral
107,75,1,4,5,2,neutral
104,76,1,4,5,2,neutral
105,78,1,4,5,2,neutral
119,85,1,4,5,2,neutral
29,87,1,4,5,2,neutral
41,87,1,4,5,2,neutral
42,87,1,4,5,2,neutral
40,88,1,4,5,2,neutral
41,88,1,4,5,2,neutral
43,88,1,4,5,2,neutral
29,89,1,4,5,2,neutral
30,89,1,4,5,2,neutral
29,90,1,4,5,2,neutral
4,93,1,4,5,2,neutral
108,93,1,4,5,2,neutral
4,94,1,4,5,2,neutral
5,95,1,4,5,2,neutral
8,96,1,4,5,2,neutral
64,96,1,4,5,2,neutral
7,97,1,4,5,2,neutral
62,97,1,4,5,2,neutral
20,102,1,4,5,2,neutral
22,102,1,4,5,2,neutral
80,102,1,4,5,2,neutral
82,102,1,4,5,2,neutral
83,102,1,4,5,2,neutral
80,103,1,4,5,2,neutral
81,103,1,4,5,2,neutral
80,104,1,4,5,2,neutral
82,104,1,4,5,2,neutral
101,107,1,4,5,2,neutral
120,113,1,4,5,2,neutral
121,113,1,4,5,2,neutral
120,114,1,4,5,2,neutral
119,115,1,4,5,2,neutral
89,120,1,4,5,2,neutral
89,121,1,4,5,2,neutral
92,124,1,4,5,2,neutral
46,127,1,4,5,2,neutral
49,6,1,4,5,5,neutral
113,8,1,4,5,5,neutral
46,9,1,4,5,5,neutral
50,9,1,4,5,5,neutral
43,10,1,4,5,5,neutral
46,10,1,4,5,5,neutral
48,10,1,4,5,5,neutral
43,11,1,4,5,5,neutral
49,11,1,4,5,5,neutral
109,11,1,4,5,5,neutral
42,12,1,4,5,5,neutral
108,12,1,4,5,5,neutral
110,12,1,4,5,5,neutral
112,13,1,4,5,5,neutral
17,14,1,4,5,5,neutral
38,21,1,4,5,5,neutral
34,23,1,4,5,5,neutral
41,23,1,4,5,5,neutral
41,25,1,4,5,5,neutral
100,30,1,4,5,5,neutral
22,32,1,4,5,5,neutral
127,38,1,4,5,5,neutral
106,39,1,4,5,5,neutral
105,40,1,4,5,5,neutral
128,40,1,4,5,5,neutral
72,41,1,4,5,5,neutral
73,43,1,4,5,5,neutral
12,45,1,4,5,5,neutral
26,45,1,4,5,5,neutral
102,47,1,4,5,5,neutral
12,48,1,4,5,5,neutral
30,48,1,4,5,5,neutral
97,48,1,4,5,5,neutral
26,49,1,4,5,5,neutral
44,52,1,4,5,5,neutral
94,55,1,4,5,5,neutral
89,57,1,4,5,5,neutral
89,58,1,4,5,5,neutral
