rep,rangepars,x,y,pres
4,30,60,2,1
4,30,78,2,1
4,30,88,3,1
4,30,70,8,1
4,30,33,9,1
4,30,68,9,1
4,30,95,10,1
4,30,116,10,1
4,30,33,11,1
4,30,121,11,1
4,30,20,14,1
4,30,69,16,1
4,30,70,16,1
4,30,101,16,1
4,30,40,19,1
4,30,101,19,1
4,30,61,21,1
4,30,2,22,1
4,30,79,22,1
4,30,96,23,1
4,30,27,25,1
4,30,36,25,1
4,30,12,35,1
4,30,8,36,1
4,30,121,36,1
4,30,67,37,1
4,30,28,38,1
4,30,87,39,1
4,30,117,40,1
4,30,123,41,1
4,30,49,44,1
4,30,106,44,1
4,30,113,44,1
4,30,45,45,1
4,30,83,47,1
4,30,63,48,1
4,30,128,51,1
4,30,25,52,1
4,30,84,52,1
4,30,10,54,1
4,30,54,54,1
4,30,123,54,1
4,30,19,56,1
4,30,62,59,1
4,30,111,62,1
4,30,87,63,1
4,30,37,64,1
4,30,45,64,1
4,30,59,64,1
4,30,108,65,1
4,30,37,66,1
4,30,124,66,1
4,30,18,67,1
4,30,28,67,1
4,30,43,67,1
4,30,67,67,1
4,30,36,68,1
4,30,15,69,1
4,30,39,69,1
4,30,104,69,1
4,30,119,69,1
4,30,103,70,1
4,30,61,71,1
4,30,75,72,1
4,30,37,73,1
4,30,49,73,1
4,30,40,75,1
4,30,77,75,1
4,30,91,75,1
4,30,91,78,1
4,30,41,79,1
4,30,2,81,1
4,30,10,81,1
4,30,44,82,1
4,30,73,84,1
4,30,106,85,1
4,30,58,86,1
4,30,70,86,1
4,30,45,87,1
4,30,108,88,1
4,30,115,89,1
4,30,39,90,1
4,30,49,92,1
4,30,18,93,1
4,30,47,93,1
4,30,83,94,1
4,30,84,95,1
4,30,112,95,1
4,30,17,97,1
4,30,60,98,1
4,30,116,99,1
4,30,47,104,1
4,30,29,116,1
4,30,106,116,1
4,30,8,121,1
4,30,76,122,1
4,30,52,125,1
4,30,61,126,1
4,30,70,126,1
4,30,93,127,1
