rep,rangepars,x,y,pres
35,30,30,1,1
35,30,67,1,1
35,30,26,6,1
35,30,42,8,1
35,30,88,8,1
35,30,86,13,1
35,30,117,13,1
35,30,6,14,1
35,30,15,15,1
35,30,112,15,1
35,30,79,16,1
35,30,87,19,1
35,30,100,19,1
35,30,63,21,1
35,30,72,21,1
35,30,89,25,1
35,30,54,26,1
35,30,67,26,1
35,30,108,29,1
35,30,53,32,1
35,30,71,35,1
35,30,101,35,1
35,30,110,38,1
35,30,87,39,1
35,30,123,40,1
35,30,4,41,1
35,30,32,43,1
35,30,52,43,1
35,30,57,45,1
35,30,40,46,1
35,30,81,46,1
35,30,90,46,1
35,30,87,48,1
35,30,20,49,1
35,30,23,49,1
35,30,88,49,1
35,30,126,52,1
35,30,128,52,1
35,30,86,56,1
35,30,113,57,1
35,30,116,59,1
35,30,46,60,1
35,30,46,61,1
35,30,54,63,1
35,30,82,64,1
35,30,11,66,1
35,30,71,67,1
35,30,109,70,1
35,30,35,71,1
35,30,30,72,1
35,30,38,73,1
35,30,127,73,1
35,30,26,74,1
35,30,29,74,1
35,30,33,74,1
35,30,92,74,1
35,30,31,75,1
35,30,60,75,1
35,30,75,75,1
35,30,12,80,1
35,30,58,80,1
35,30,104,80,1
35,30,96,81,1
35,30,50,82,1
35,30,57,82,1
35,30,4,85,1
35,30,98,85,1
35,30,35,86,1
35,30,78,86,1
35,30,65,87,1
35,30,26,90,1
35,30,83,90,1
35,30,45,91,1
35,30,89,91,1
35,30,69,92,1
35,30,76,97,1
35,30,103,98,1
35,30,83,99,1
35,30,123,99,1
35,30,53,100,1
35,30,64,105,1
35,30,81,107,1
35,30,60,109,1
35,30,118,109,1
35,30,10,111,1
35,30,24,111,1
35,30,27,112,1
35,30,67,114,1
35,30,2,116,1
35,30,102,116,1
35,30,21,119,1
35,30,96,119,1
35,30,53,122,1
35,30,66,123,1
35,30,107,123,1
35,30,126,123,1
35,30,71,124,1
35,30,5,126,1
35,30,44,126,1
35,30,114,128,1
