rep,rangepars,x,y,pres
46,30,44,1,1
46,30,80,1,1
46,30,46,2,1
46,30,2,3,1
46,30,19,4,1
46,30,7,6,1
46,30,56,7,1
46,30,121,7,1
46,30,41,10,1
46,30,123,10,1
46,30,119,11,1
46,30,50,13,1
46,30,20,15,1
46,30,38,15,1
46,30,15,18,1
46,30,93,18,1
46,30,58,19,1
46,30,96,22,1
46,30,15,23,1
46,30,76,23,1
46,30,86,23,1
46,30,120,24,1
46,30,113,25,1
46,30,116,26,1
46,30,14,27,1
46,30,64,29,1
46,30,117,32,1
46,30,112,33,1
46,30,35,35,1
46,30,101,35,1
46,30,114,39,1
46,30,72,44,1
46,30,12,48,1
46,30,83,48,1
46,30,122,50,1
46,30,50,52,1
46,30,64,52,1
46,30,48,53,1
46,30,60,53,1
46,30,54,54,1
46,30,43,55,1
46,30,113,58,1
46,30,85,59,1
46,30,89,59,1
46,30,2,61,1
46,30,51,61,1
46,30,99,63,1
46,30,106,63,1
46,30,27,65,1
46,30,95,68,1
46,30,30,70,1
46,30,116,70,1
46,30,50,72,1
46,30,28,73,1
46,30,33,73,1
46,30,66,73,1
46,30,22,75,1
46,30,6,78,1
46,30,62,79,1
46,30,57,82,1
46,30,121,83,1
46,30,17,84,1
46,30,69,84,1
46,30,114,84,1
46,30,6,85,1
46,30,18,87,1
46,30,86,87,1
46,30,32,90,1
46,30,117,90,1
46,30,64,91,1
46,30,87,92,1
46,30,102,92,1
46,30,56,94,1
46,30,98,94,1
46,30,70,95,1
46,30,28,96,1
46,30,40,97,1
46,30,55,98,1
46,30,61,98,1
46,30,122,98,1
46,30,48,101,1
46,30,27,105,1
46,30,28,105,1
46,30,20,106,1
46,30,101,108,1
46,30,50,110,1
46,30,128,110,1
46,30,73,111,1
46,30,107,116,1
46,30,46,120,1
46,30,46,122,1
46,30,66,123,1
46,30,38,124,1
46,30,77,124,1
46,30,120,125,1
46,30,121,125,1
46,30,107,126,1
46,30,81,127,1
46,30,9,128,1
46,30,53,128,1
