y,x,pres,rep,rangepar,disp,method
88,5,1,10,15,2,neutral
86,6,1,10,15,2,neutral
86,7,1,10,15,2,neutral
105,7,1,10,15,2,neutral
87,8,1,10,15,2,neutral
88,8,1,10,15,2,neutral
90,9,1,10,15,2,neutral
66,23,1,10,15,2,neutral
74,25,1,10,15,2,neutral
75,26,1,10,15,2,neutral
121,26,1,10,15,2,neutral
74,27,1,10,15,2,neutral
75,27,1,10,15,2,neutral
2,28,1,10,15,2,neutral
73,28,1,10,15,2,neutral
74,28,1,10,15,2,neutral
75,28,1,10,15,2,neutral
76,28,1,10,15,2,neutral
3,29,1,10,15,2,neutral
127,34,1,10,15,2,neutral
127,35,1,10,15,2,neutral
128,35,1,10,15,2,neutral
109,36,1,10,15,2,neutral
128,36,1,10,15,2,neutral
108,37,1,10,15,2,neutral
110,38,1,10,15,2,neutral
106,44,1,10,15,2,neutral
5,47,1,10,15,2,neutral
127,49,1,10,15,2,neutral
128,49,1,10,15,2,neutral
7,52,1,10,15,2,neutral
9,52,1,10,15,2,neutral
10,52,1,10,15,2,neutral
11,52,1,10,15,2,neutral
13,52,1,10,15,2,neutral
11,53,1,10,15,2,neutral
12,53,1,10,15,2,neutral
12,54,1,10,15,2,neutral
14,54,1,10,15,2,neutral
18,56,1,10,15,2,neutral
16,57,1,10,15,2,neutral
17,57,1,10,15,2,neutral
4,61,1,10,15,2,neutral
5,61,1,10,15,2,neutral
3,62,1,10,15,2,neutral
5,62,1,10,15,2,neutral
78,63,1,10,15,2,neutral
101,66,1,10,15,2,neutral
99,67,1,10,15,2,neutral
100,67,1,10,15,2,neutral
122,72,1,10,15,2,neutral
4,74,1,10,15,2,neutral
5,74,1,10,15,2,neutral
6,75,1,10,15,2,neutral
7,75,1,10,15,2,neutral
6,76,1,10,15,2,neutral
7,76,1,10,15,2,neutral
108,78,1,10,15,2,neutral
109,78,1,10,15,2,neutral
108,79,1,10,15,2,neutral
109,79,1,10,15,2,neutral
107,80,1,10,15,2,neutral
108,80,1,10,15,2,neutral
109,80,1,10,15,2,neutral
88,86,1,10,15,2,neutral
89,86,1,10,15,2,neutral
89,87,1,10,15,2,neutral
87,88,1,10,15,2,neutral
88,88,1,10,15,2,neutral
88,89,1,10,15,2,neutral
87,90,1,10,15,2,neutral
88,90,1,10,15,2,neutral
87,91,1,10,15,2,neutral
88,91,1,10,15,2,neutral
89,91,1,10,15,2,neutral
89,92,1,10,15,2,neutral
