rep,rangepars,x,y,pres
19,15,21,2,1
19,15,108,2,1
19,15,30,4,1
19,15,44,5,1
19,15,20,7,1
19,15,53,8,1
19,15,90,8,1
19,15,108,11,1
19,15,5,13,1
19,15,66,14,1
19,15,111,14,1
19,15,9,15,1
19,15,96,16,1
19,15,59,18,1
19,15,4,21,1
19,15,73,21,1
19,15,80,21,1
19,15,118,25,1
19,15,14,26,1
19,15,75,27,1
19,15,80,30,1
19,15,128,32,1
19,15,65,34,1
19,15,86,34,1
19,15,38,35,1
19,15,94,35,1
19,15,120,35,1
19,15,4,36,1
19,15,48,38,1
19,15,72,39,1
19,15,51,40,1
19,15,78,40,1
19,15,62,47,1
19,15,2,48,1
19,15,31,50,1
19,15,104,50,1
19,15,106,50,1
19,15,76,51,1
19,15,126,52,1
19,15,11,53,1
19,15,29,53,1
19,15,24,55,1
19,15,44,56,1
19,15,96,57,1
19,15,98,58,1
19,15,4,61,1
19,15,89,62,1
19,15,10,63,1
19,15,128,63,1
19,15,7,64,1
19,15,9,66,1
19,15,44,66,1
19,15,45,66,1
19,15,59,66,1
19,15,92,67,1
19,15,29,69,1
19,15,74,69,1
19,15,16,73,1
19,15,116,74,1
19,15,47,75,1
19,15,104,81,1
19,15,60,82,1
19,15,15,83,1
19,15,35,83,1
19,15,54,83,1
19,15,98,83,1
19,15,93,91,1
19,15,9,92,1
19,15,15,92,1
19,15,28,92,1
19,15,48,94,1
19,15,57,94,1
19,15,69,94,1
19,15,84,94,1
19,15,116,95,1
19,15,47,97,1
19,15,56,98,1
19,15,42,99,1
19,15,50,100,1
19,15,11,103,1
19,15,112,103,1
19,15,64,104,1
19,15,3,105,1
19,15,22,106,1
19,15,42,106,1
19,15,123,106,1
19,15,23,107,1
19,15,45,107,1
19,15,35,109,1
19,15,77,109,1
19,15,73,110,1
19,15,31,113,1
19,15,68,114,1
19,15,36,115,1
19,15,110,118,1
19,15,127,119,1
19,15,80,124,1
19,15,82,126,1
19,15,7,127,1
19,15,37,128,1
