rep,rangepars,x,y,pres
13,5,90,2,1
13,5,3,3,1
13,5,125,3,1
13,5,73,4,1
13,5,80,4,1
13,5,78,7,1
13,5,122,8,1
13,5,25,10,1
13,5,96,10,1
13,5,84,11,1
13,5,8,12,1
13,5,74,12,1
13,5,19,13,1
13,5,25,14,1
13,5,57,15,1
13,5,114,15,1
13,5,99,16,1
13,5,16,17,1
13,5,67,17,1
13,5,124,17,1
13,5,112,18,1
13,5,36,19,1
13,5,22,23,1
13,5,65,23,1
13,5,46,25,1
13,5,127,27,1
13,5,31,29,1
13,5,114,29,1
13,5,119,29,1
13,5,110,30,1
13,5,97,32,1
13,5,63,33,1
13,5,112,33,1
13,5,80,34,1
13,5,51,37,1
13,5,5,38,1
13,5,104,38,1
13,5,104,42,1
13,5,71,43,1
13,5,33,45,1
13,5,40,45,1
13,5,127,45,1
13,5,81,47,1
13,5,12,48,1
13,5,70,49,1
13,5,70,51,1
13,5,29,53,1
13,5,56,53,1
13,5,72,53,1
13,5,91,54,1
13,5,3,55,1
13,5,119,55,1
13,5,3,56,1
13,5,61,56,1
13,5,88,56,1
13,5,71,61,1
13,5,90,61,1
13,5,70,62,1
13,5,84,62,1
13,5,89,63,1
13,5,78,64,1
13,5,67,67,1
13,5,37,68,1
13,5,14,69,1
13,5,95,72,1
13,5,125,72,1
13,5,16,73,1
13,5,12,74,1
13,5,42,78,1
13,5,44,80,1
13,5,61,81,1
13,5,80,81,1
13,5,104,81,1
13,5,88,82,1
13,5,88,83,1
13,5,119,83,1
13,5,63,84,1
13,5,27,88,1
13,5,83,88,1
13,5,101,88,1
13,5,99,95,1
13,5,115,95,1
13,5,19,96,1
13,5,5,98,1
13,5,7,102,1
13,5,90,102,1
13,5,17,103,1
13,5,53,104,1
13,5,124,105,1
13,5,76,106,1
13,5,81,108,1
13,5,99,109,1
13,5,21,112,1
13,5,17,113,1
13,5,82,113,1
13,5,4,114,1
13,5,22,120,1
13,5,126,120,1
13,5,36,122,1
13,5,7,127,1
