rep,rangepars,x,y,pres
22,5,12,1,1
22,5,114,2,1
22,5,11,3,1
22,5,6,4,1
22,5,70,5,1
22,5,119,5,1
22,5,15,6,1
22,5,92,7,1
22,5,94,8,1
22,5,120,9,1
22,5,56,11,1
22,5,84,12,1
22,5,25,19,1
22,5,45,19,1
22,5,25,21,1
22,5,77,22,1
22,5,60,23,1
22,5,123,25,1
22,5,29,28,1
22,5,8,29,1
22,5,28,29,1
22,5,108,29,1
22,5,105,30,1
22,5,106,30,1
22,5,119,30,1
22,5,106,31,1
22,5,124,33,1
22,5,73,34,1
22,5,96,36,1
22,5,36,37,1
22,5,9,39,1
22,5,124,39,1
22,5,86,40,1
22,5,46,41,1
22,5,5,45,1
22,5,78,45,1
22,5,106,46,1
22,5,88,47,1
22,5,43,50,1
22,5,2,55,1
22,5,38,56,1
22,5,69,56,1
22,5,41,59,1
22,5,113,60,1
22,5,6,62,1
22,5,38,66,1
22,5,76,67,1
22,5,17,70,1
22,5,86,73,1
22,5,65,74,1
22,5,89,74,1
22,5,99,76,1
22,5,118,77,1
22,5,54,78,1
22,5,83,81,1
22,5,106,81,1
22,5,121,81,1
22,5,13,86,1
22,5,56,86,1
22,5,42,89,1
22,5,37,90,1
22,5,33,91,1
22,5,118,92,1
22,5,3,93,1
22,5,100,93,1
22,5,69,95,1
22,5,86,95,1
22,5,108,97,1
22,5,67,98,1
22,5,101,98,1
22,5,11,99,1
22,5,20,101,1
22,5,109,102,1
22,5,7,103,1
22,5,10,103,1
22,5,91,103,1
22,5,48,104,1
22,5,57,104,1
22,5,123,104,1
22,5,94,106,1
22,5,73,107,1
22,5,126,108,1
22,5,25,110,1
22,5,37,110,1
22,5,53,110,1
22,5,124,111,1
22,5,119,114,1
22,5,71,116,1
22,5,124,116,1
22,5,35,118,1
22,5,90,118,1
22,5,32,121,1
22,5,72,121,1
22,5,75,122,1
22,5,7,123,1
22,5,88,124,1
22,5,66,125,1
22,5,70,125,1
22,5,44,127,1
22,5,115,128,1
