y,x,pres,rep,rangepar,disp,method
57,3,1,77,15,2,neutral
56,4,1,77,15,2,neutral
57,4,1,77,15,2,neutral
57,5,1,77,15,2,neutral
57,6,1,77,15,2,neutral
57,7,1,77,15,2,neutral
5,8,1,77,15,2,neutral
57,8,1,77,15,2,neutral
58,8,1,77,15,2,neutral
42,9,1,77,15,2,neutral
58,9,1,77,15,2,neutral
42,10,1,77,15,2,neutral
75,12,1,77,15,2,neutral
34,13,1,77,15,2,neutral
76,13,1,77,15,2,neutral
12,14,1,77,15,2,neutral
14,14,1,77,15,2,neutral
34,14,1,77,15,2,neutral
15,15,1,77,15,2,neutral
12,16,1,77,15,2,neutral
21,18,1,77,15,2,neutral
111,31,1,77,15,2,neutral
111,32,1,77,15,2,neutral
114,34,1,77,15,2,neutral
106,39,1,77,15,2,neutral
107,40,1,77,15,2,neutral
107,41,1,77,15,2,neutral
108,41,1,77,15,2,neutral
106,42,1,77,15,2,neutral
107,42,1,77,15,2,neutral
108,42,1,77,15,2,neutral
72,50,1,77,15,2,neutral
72,51,1,77,15,2,neutral
73,51,1,77,15,2,neutral
72,53,1,77,15,2,neutral
73,53,1,77,15,2,neutral
72,55,1,77,15,2,neutral
108,60,1,77,15,2,neutral
34,63,1,77,15,2,neutral
35,63,1,77,15,2,neutral
35,64,1,77,15,2,neutral
100,64,1,77,15,2,neutral
101,64,1,77,15,2,neutral
35,65,1,77,15,2,neutral
116,66,1,77,15,2,neutral
116,67,1,77,15,2,neutral
116,68,1,77,15,2,neutral
121,71,1,77,15,2,neutral
123,71,1,77,15,2,neutral
18,73,1,77,15,2,neutral
22,73,1,77,15,2,neutral
126,74,1,77,15,2,neutral
20,75,1,77,15,2,neutral
17,76,1,77,15,2,neutral
18,76,1,77,15,2,neutral
17,77,1,77,15,2,neutral
18,77,1,77,15,2,neutral
18,78,1,77,15,2,neutral
86,78,1,77,15,2,neutral
83,81,1,77,15,2,neutral
84,81,1,77,15,2,neutral
39,84,1,77,15,2,neutral
61,86,1,77,15,2,neutral
62,87,1,77,15,2,neutral
64,88,1,77,15,2,neutral
118,88,1,77,15,2,neutral
64,89,1,77,15,2,neutral
118,89,1,77,15,2,neutral
52,91,1,77,15,2,neutral
53,92,1,77,15,2,neutral
56,92,1,77,15,2,neutral
35,95,1,77,15,2,neutral
56,95,1,77,15,2,neutral
36,96,1,77,15,2,neutral
54,96,1,77,15,2,neutral
56,96,1,77,15,2,neutral
34,97,1,77,15,2,neutral
35,97,1,77,15,2,neutral
36,97,1,77,15,2,neutral
35,98,1,77,15,2,neutral
35,99,1,77,15,2,neutral
36,99,1,77,15,2,neutral
37,99,1,77,15,2,neutral
84,106,1,77,15,2,neutral
126,108,1,77,15,2,neutral
127,108,1,77,15,2,neutral
126,109,1,77,15,2,neutral
50,111,1,77,15,2,neutral
52,112,1,77,15,2,neutral
4,118,1,77,15,2,neutral
47,118,1,77,15,2,neutral
3,119,1,77,15,2,neutral
48,119,1,77,15,2,neutral
102,124,1,77,15,2,neutral
55,125,1,77,15,2,neutral
56,125,1,77,15,2,neutral
57,125,1,77,15,2,neutral
101,125,1,77,15,2,neutral
55,126,1,77,15,2,neutral
55,128,1,77,15,2,neutral
2,5,1,77,15,5,neutral
3,5,1,77,15,5,neutral
55,6,1,77,15,5,neutral
97,7,1,77,15,5,neutral
95,8,1,77,15,5,neutral
96,8,1,77,15,5,neutral
97,9,1,77,15,5,neutral
35,12,1,77,15,5,neutral
59,13,1,77,15,5,neutral
31,14,1,77,15,5,neutral
26,15,1,77,15,5,neutral
31,15,1,77,15,5,neutral
56,15,1,77,15,5,neutral
22,16,1,77,15,5,neutral
60,17,1,77,15,5,neutral
63,17,1,77,15,5,neutral
64,17,1,77,15,5,neutral
62,18,1,77,15,5,neutral
20,19,1,77,15,5,neutral
58,19,1,77,15,5,neutral
64,20,1,77,15,5,neutral
62,21,1,77,15,5,neutral
67,23,1,77,15,5,neutral
89,28,1,77,15,5,neutral
110,29,1,77,15,5,neutral
91,31,1,77,15,5,neutral
75,35,1,77,15,5,neutral
84,40,1,77,15,5,neutral
53,41,1,77,15,5,neutral
55,41,1,77,15,5,neutral
57,42,1,77,15,5,neutral
49,43,1,77,15,5,neutral
87,44,1,77,15,5,neutral
84,47,1,77,15,5,neutral
85,49,1,77,15,5,neutral
62,51,1,77,15,5,neutral
60,53,1,77,15,5,neutral
60,54,1,77,15,5,neutral
65,54,1,77,15,5,neutral
106,54,1,77,15,5,neutral
61,55,1,77,15,5,neutral
64,57,1,77,15,5,neutral
61,58,1,77,15,5,neutral
110,58,1,77,15,5,neutral
65,59,1,77,15,5,neutral
42,60,1,77,15,5,neutral
58,60,1,77,15,5,neutral
66,60,1,77,15,5,neutral
46,61,1,77,15,5,neutral
47,61,1,77,15,5,neutral
59,61,1,77,15,5,neutral
62,61,1,77,15,5,neutral
63,61,1,77,15,5,neutral
3,62,1,77,15,5,neutral
58,62,1,77,15,5,neutral
110,62,1,77,15,5,neutral
13,63,1,77,15,5,neutral
55,63,1,77,15,5,neutral
1,64,1,77,15,5,neutral
9,64,1,77,15,5,neutral
108,72,1,77,15,5,neutral
118,73,1,77,15,5,neutral
122,73,1,77,15,5,neutral
118,74,1,77,15,5,neutral
119,74,1,77,15,5,neutral
116,75,1,77,15,5,neutral
18,76,1,77,15,5,neutral
106,76,1,77,15,5,neutral
110,76,1,77,15,5,neutral
16,77,1,77,15,5,neutral
98,77,1,77,15,5,neutral
103,77,1,77,15,5,neutral
120,77,1,77,15,5,neutral
20,78,1,77,15,5,neutral
82,83,1,77,15,5,neutral
81,84,1,77,15,5,neutral
84,84,1,77,15,5,neutral
86,84,1,77,15,5,neutral
53,86,1,77,15,5,neutral
54,86,1,77,15,5,neutral
41,87,1,77,15,5,neutral
9,88,1,77,15,5,neutral
12,88,1,77,15,5,neutral
42,88,1,77,15,5,neutral
53,88,1,77,15,5,neutral
56,88,1,77,15,5,neutral
13,90,1,77,15,5,neutral
14,91,1,77,15,5,neutral
38,91,1,77,15,5,neutral
10,92,1,77,15,5,neutral
9,98,1,77,15,5,neutral
7,99,1,77,15,5,neutral
3,100,1,77,15,5,neutral
85,110,1,77,15,5,neutral
48,112,1,77,15,5,neutral
51,112,1,77,15,5,neutral
82,115,1,77,15,5,neutral
65,121,1,77,15,5,neutral
64,123,1,77,15,5,neutral
101,124,1,77,15,5,neutral
44,2,1,77,15,15,neutral
54,5,1,77,15,15,neutral
57,5,1,77,15,15,neutral
24,7,1,77,15,15,neutral
63,7,1,77,15,15,neutral
5,8,1,77,15,15,neutral
6,13,1,77,15,15,neutral
24,16,1,77,15,15,neutral
21,18,1,77,15,15,neutral
89,19,1,77,15,15,neutral
7,20,1,77,15,15,neutral
93,21,1,77,15,15,neutral
97,22,1,77,15,15,neutral
100,23,1,77,15,15,neutral
96,25,1,77,15,15,neutral
64,26,1,77,15,15,neutral
98,27,1,77,15,15,neutral
113,28,1,77,15,15,neutral
106,29,1,77,15,15,neutral
123,30,1,77,15,15,neutral
126,30,1,77,15,15,neutral
51,31,1,77,15,15,neutral
97,31,1,77,15,15,neutral
109,32,1,77,15,15,neutral
111,32,1,77,15,15,neutral
120,33,1,77,15,15,neutral
96,34,1,77,15,15,neutral
97,34,1,77,15,15,neutral
110,34,1,77,15,15,neutral
106,35,1,77,15,15,neutral
104,36,1,77,15,15,neutral
106,38,1,77,15,15,neutral
107,41,1,77,15,15,neutral
112,42,1,77,15,15,neutral
118,42,1,77,15,15,neutral
117,49,1,77,15,15,neutral
127,52,1,77,15,15,neutral
114,57,1,77,15,15,neutral
48,58,1,77,15,15,neutral
116,59,1,77,15,15,neutral
9,64,1,77,15,15,neutral
113,65,1,77,15,15,neutral
116,66,1,77,15,15,neutral
120,67,1,77,15,15,neutral
117,68,1,77,15,15,neutral
118,68,1,77,15,15,neutral
124,68,1,77,15,15,neutral
59,70,1,77,15,15,neutral
100,70,1,77,15,15,neutral
87,72,1,77,15,15,neutral
27,73,1,77,15,15,neutral
39,73,1,77,15,15,neutral
106,73,1,77,15,15,neutral
121,73,1,77,15,15,neutral
52,74,1,77,15,15,neutral
28,76,1,77,15,15,neutral
53,78,1,77,15,15,neutral
105,78,1,77,15,15,neutral
44,80,1,77,15,15,neutral
84,80,1,77,15,15,neutral
80,81,1,77,15,15,neutral
78,89,1,77,15,15,neutral
40,92,1,77,15,15,neutral
47,92,1,77,15,15,neutral
1,93,1,77,15,15,neutral
36,94,1,77,15,15,neutral
32,95,1,77,15,15,neutral
26,97,1,77,15,15,neutral
38,98,1,77,15,15,neutral
42,100,1,77,15,15,neutral
44,100,1,77,15,15,neutral
34,101,1,77,15,15,neutral
10,102,1,77,15,15,neutral
17,104,1,77,15,15,neutral
84,106,1,77,15,15,neutral
1,108,1,77,15,15,neutral
4,110,1,77,15,15,neutral
14,110,1,77,15,15,neutral
101,111,1,77,15,15,neutral
17,112,1,77,15,15,neutral
52,112,1,77,15,15,neutral
116,113,1,77,15,15,neutral
124,115,1,77,15,15,neutral
18,117,1,77,15,15,neutral
47,118,1,77,15,15,neutral
55,119,1,77,15,15,neutral
101,119,1,77,15,15,neutral
26,120,1,77,15,15,neutral
27,120,1,77,15,15,neutral
32,121,1,77,15,15,neutral
34,121,1,77,15,15,neutral
54,122,1,77,15,15,neutral
23,123,1,77,15,15,neutral
110,123,1,77,15,15,neutral
111,123,1,77,15,15,neutral
127,123,1,77,15,15,neutral
108,125,1,77,15,15,neutral
91,126,1,77,15,15,neutral
116,126,1,77,15,15,neutral
58,127,1,77,15,15,neutral
2,5,1,77,15,2,positive
109,6,1,77,15,2,positive
6,8,1,77,15,2,positive
13,8,1,77,15,2,positive
14,8,1,77,15,2,positive
15,9,1,77,15,2,positive
15,13,1,77,15,2,positive
16,13,1,77,15,2,positive
34,13,1,77,15,2,positive
35,13,1,77,15,2,positive
15,14,1,77,15,2,positive
16,14,1,77,15,2,positive
34,14,1,77,15,2,positive
36,14,1,77,15,2,positive
13,15,1,77,15,2,positive
14,15,1,77,15,2,positive
15,15,1,77,15,2,positive
17,15,1,77,15,2,positive
35,15,1,77,15,2,positive
92,16,1,77,15,2,positive
93,17,1,77,15,2,positive
96,17,1,77,15,2,positive
55,18,1,77,15,2,positive
92,18,1,77,15,2,positive
93,18,1,77,15,2,positive
94,18,1,77,15,2,positive
96,18,1,77,15,2,positive
54,19,1,77,15,2,positive
93,19,1,77,15,2,positive
61,20,1,77,15,2,positive
57,21,1,77,15,2,positive
61,21,1,77,15,2,positive
62,21,1,77,15,2,positive
60,22,1,77,15,2,positive
62,22,1,77,15,2,positive
62,23,1,77,15,2,positive
107,29,1,77,15,2,positive
109,30,1,77,15,2,positive
110,30,1,77,15,2,positive
123,30,1,77,15,2,positive
109,31,1,77,15,2,positive
110,31,1,77,15,2,positive
113,32,1,77,15,2,positive
93,34,1,77,15,2,positive
93,35,1,77,15,2,positive
90,56,1,77,15,2,positive
107,59,1,77,15,2,positive
107,60,1,77,15,2,positive
108,60,1,77,15,2,positive
109,60,1,77,15,2,positive
105,61,1,77,15,2,positive
106,61,1,77,15,2,positive
107,61,1,77,15,2,positive
98,62,1,77,15,2,positive
107,62,1,77,15,2,positive
108,62,1,77,15,2,positive
99,63,1,77,15,2,positive
99,64,1,77,15,2,positive
110,64,1,77,15,2,positive
111,66,1,77,15,2,positive
112,66,1,77,15,2,positive
113,66,1,77,15,2,positive
116,67,1,77,15,2,positive
