rep,rangepars,x,y,pres
14,15,8,2,1
14,15,28,2,1
14,15,100,2,1
14,15,55,3,1
14,15,39,6,1
14,15,127,7,1
14,15,47,8,1
14,15,122,8,1
14,15,66,11,1
14,15,66,13,1
14,15,117,14,1
14,15,67,15,1
14,15,73,16,1
14,15,108,20,1
14,15,35,21,1
14,15,116,21,1
14,15,74,22,1
14,15,80,23,1
14,15,82,24,1
14,15,65,25,1
14,15,91,25,1
14,15,126,25,1
14,15,67,27,1
14,15,72,27,1
14,15,31,28,1
14,15,66,29,1
14,15,88,30,1
14,15,122,32,1
14,15,38,33,1
14,15,29,34,1
14,15,128,37,1
14,15,67,40,1
14,15,21,42,1
14,15,68,42,1
14,15,104,44,1
14,15,123,44,1
14,15,126,44,1
14,15,116,46,1
14,15,39,47,1
14,15,111,47,1
14,15,35,52,1
14,15,104,52,1
14,15,25,54,1
14,15,61,55,1
14,15,84,56,1
14,15,121,58,1
14,15,43,59,1
14,15,109,60,1
14,15,117,60,1
14,15,43,66,1
14,15,117,66,1
14,15,9,67,1
14,15,51,69,1
14,15,123,70,1
14,15,76,71,1
14,15,28,73,1
14,15,96,73,1
14,15,117,75,1
14,15,35,76,1
14,15,37,76,1
14,15,3,82,1
14,15,29,83,1
14,15,6,85,1
14,15,70,85,1
14,15,110,87,1
14,15,45,88,1
14,15,17,89,1
14,15,26,89,1
14,15,101,91,1
14,15,30,92,1
14,15,56,92,1
14,15,24,93,1
14,15,43,93,1
14,15,99,93,1
14,15,40,95,1
14,15,91,98,1
14,15,57,99,1
14,15,49,103,1
14,15,102,103,1
14,15,36,105,1
14,15,112,105,1
14,15,84,108,1
14,15,2,109,1
14,15,90,109,1
14,15,32,110,1
14,15,99,113,1
14,15,117,113,1
14,15,105,114,1
14,15,63,115,1
14,15,28,117,1
14,15,80,117,1
14,15,28,122,1
14,15,119,122,1
14,15,12,123,1
14,15,17,123,1
14,15,73,123,1
14,15,64,124,1
14,15,86,124,1
14,15,93,124,1
14,15,91,125,1
