rep,rangepars,x,y,pres
85,15,53,1,1
85,15,105,1,1
85,15,97,2,1
85,15,22,4,1
85,15,51,4,1
85,15,29,5,1
85,15,58,5,1
85,15,15,7,1
85,15,84,9,1
85,15,93,9,1
85,15,96,10,1
85,15,28,11,1
85,15,68,11,1
85,15,30,12,1
85,15,127,12,1
85,15,22,13,1
85,15,14,17,1
85,15,16,17,1
85,15,56,17,1
85,15,4,18,1
85,15,22,18,1
85,15,123,18,1
85,15,57,20,1
85,15,32,21,1
85,15,43,24,1
85,15,81,27,1
85,15,124,27,1
85,15,81,30,1
85,15,28,31,1
85,15,107,33,1
85,15,54,36,1
85,15,9,37,1
85,15,112,37,1
85,15,80,39,1
85,15,10,40,1
85,15,63,40,1
85,15,85,40,1
85,15,108,41,1
85,15,33,42,1
85,15,46,42,1
85,15,63,43,1
85,15,83,44,1
85,15,122,45,1
85,15,3,46,1
85,15,63,46,1
85,15,108,47,1
85,15,80,49,1
85,15,123,49,1
85,15,75,50,1
85,15,12,51,1
85,15,7,52,1
85,15,8,54,1
85,15,13,56,1
85,15,103,56,1
85,15,30,57,1
85,15,119,57,1
85,15,48,62,1
85,15,53,62,1
85,15,70,65,1
85,15,30,68,1
85,15,117,71,1
85,15,128,71,1
85,15,45,74,1
85,15,6,76,1
85,15,87,76,1
85,15,112,79,1
85,15,20,80,1
85,15,29,81,1
85,15,59,81,1
85,15,69,81,1
85,15,21,84,1
85,15,16,85,1
85,15,45,85,1
85,15,38,86,1
85,15,23,87,1
85,15,49,88,1
85,15,66,90,1
85,15,28,95,1
85,15,114,97,1
85,15,117,97,1
85,15,64,99,1
85,15,91,99,1
85,15,106,101,1
85,15,104,102,1
85,15,39,103,1
85,15,6,107,1
85,15,34,107,1
85,15,48,109,1
85,15,101,112,1
85,15,96,116,1
85,15,66,119,1
85,15,51,122,1
85,15,7,123,1
85,15,53,123,1
85,15,1,125,1
85,15,34,125,1
85,15,46,125,1
85,15,35,127,1
85,15,5,128,1
85,15,95,128,1
