y,x,pres,rep,rangepar,disp,method
12,2,1,72,15,2,neutral
12,3,1,72,15,2,neutral
11,4,1,72,15,2,neutral
13,4,1,72,15,2,neutral
72,4,1,72,15,2,neutral
96,4,1,72,15,2,neutral
72,5,1,72,15,2,neutral
10,6,1,72,15,2,neutral
54,6,1,72,15,2,neutral
71,6,1,72,15,2,neutral
73,6,1,72,15,2,neutral
54,7,1,72,15,2,neutral
55,8,1,72,15,2,neutral
56,8,1,72,15,2,neutral
92,8,1,72,15,2,neutral
95,8,1,72,15,2,neutral
94,9,1,72,15,2,neutral
95,9,1,72,15,2,neutral
122,9,1,72,15,2,neutral
122,10,1,72,15,2,neutral
121,11,1,72,15,2,neutral
121,12,1,72,15,2,neutral
25,13,1,72,15,2,neutral
23,14,1,72,15,2,neutral
24,14,1,72,15,2,neutral
26,14,1,72,15,2,neutral
24,15,1,72,15,2,neutral
124,23,1,72,15,2,neutral
109,29,1,72,15,2,neutral
16,44,1,72,15,2,neutral
30,50,1,72,15,2,neutral
30,51,1,72,15,2,neutral
32,51,1,72,15,2,neutral
31,52,1,72,15,2,neutral
26,57,1,72,15,2,neutral
15,59,1,72,15,2,neutral
15,60,1,72,15,2,neutral
14,62,1,72,15,2,neutral
64,62,1,72,15,2,neutral
108,62,1,72,15,2,neutral
4,65,1,72,15,2,neutral
6,65,1,72,15,2,neutral
63,65,1,72,15,2,neutral
1,66,1,72,15,2,neutral
2,66,1,72,15,2,neutral
5,66,1,72,15,2,neutral
1,67,1,72,15,2,neutral
2,67,1,72,15,2,neutral
1,68,1,72,15,2,neutral
2,68,1,72,15,2,neutral
3,68,1,72,15,2,neutral
2,76,1,72,15,2,neutral
9,80,1,72,15,2,neutral
8,81,1,72,15,2,neutral
11,81,1,72,15,2,neutral
12,81,1,72,15,2,neutral
9,82,1,72,15,2,neutral
11,82,1,72,15,2,neutral
10,83,1,72,15,2,neutral
11,83,1,72,15,2,neutral
82,87,1,72,15,2,neutral
74,90,1,72,15,2,neutral
73,91,1,72,15,2,neutral
73,92,1,72,15,2,neutral
72,93,1,72,15,2,neutral
73,93,1,72,15,2,neutral
18,94,1,72,15,2,neutral
17,96,1,72,15,2,neutral
18,96,1,72,15,2,neutral
34,96,1,72,15,2,neutral
14,98,1,72,15,2,neutral
33,98,1,72,15,2,neutral
36,98,1,72,15,2,neutral
13,99,1,72,15,2,neutral
14,99,1,72,15,2,neutral
38,99,1,72,15,2,neutral
37,100,1,72,15,2,neutral
38,100,1,72,15,2,neutral
81,103,1,72,15,2,neutral
30,111,1,72,15,2,neutral
73,111,1,72,15,2,neutral
28,112,1,72,15,2,neutral
29,112,1,72,15,2,neutral
74,112,1,72,15,2,neutral
29,113,1,72,15,2,neutral
42,116,1,72,15,2,neutral
44,116,1,72,15,2,neutral
33,117,1,72,15,2,neutral
41,117,1,72,15,2,neutral
31,118,1,72,15,2,neutral
35,120,1,72,15,2,neutral
36,120,1,72,15,2,neutral
84,120,1,72,15,2,neutral
34,121,1,72,15,2,neutral
36,121,1,72,15,2,neutral
83,121,1,72,15,2,neutral
35,122,1,72,15,2,neutral
36,122,1,72,15,2,neutral
34,123,1,72,15,2,neutral
33,124,1,72,15,2,neutral
10,5,1,72,15,5,neutral
6,6,1,72,15,5,neutral
4,9,1,72,15,5,neutral
96,9,1,72,15,5,neutral
93,11,1,72,15,5,neutral
25,13,1,72,15,5,neutral
25,14,1,72,15,5,neutral
58,14,1,72,15,5,neutral
61,14,1,72,15,5,neutral
59,15,1,72,15,5,neutral
43,17,1,72,15,5,neutral
56,17,1,72,15,5,neutral
25,23,1,72,15,5,neutral
27,24,1,72,15,5,neutral
110,29,1,72,15,5,neutral
120,30,1,72,15,5,neutral
122,31,1,72,15,5,neutral
126,31,1,72,15,5,neutral
119,32,1,72,15,5,neutral
122,33,1,72,15,5,neutral
125,33,1,72,15,5,neutral
14,38,1,72,15,5,neutral
15,41,1,72,15,5,neutral
19,41,1,72,15,5,neutral
92,41,1,72,15,5,neutral
15,43,1,72,15,5,neutral
90,45,1,72,15,5,neutral
31,50,1,72,15,5,neutral
6,52,1,72,15,5,neutral
17,52,1,72,15,5,neutral
9,53,1,72,15,5,neutral
23,53,1,72,15,5,neutral
10,54,1,72,15,5,neutral
14,54,1,72,15,5,neutral
16,54,1,72,15,5,neutral
27,54,1,72,15,5,neutral
23,55,1,72,15,5,neutral
24,55,1,72,15,5,neutral
26,57,1,72,15,5,neutral
14,59,1,72,15,5,neutral
17,59,1,72,15,5,neutral
11,62,1,72,15,5,neutral
8,64,1,72,15,5,neutral
15,68,1,72,15,5,neutral
14,69,1,72,15,5,neutral
13,70,1,72,15,5,neutral
10,77,1,72,15,5,neutral
13,77,1,72,15,5,neutral
72,78,1,72,15,5,neutral
11,84,1,72,15,5,neutral
55,84,1,72,15,5,neutral
4,91,1,72,15,5,neutral
125,92,1,72,15,5,neutral
5,93,1,72,15,5,neutral
121,93,1,72,15,5,neutral
125,93,1,72,15,5,neutral
7,94,1,72,15,5,neutral
124,96,1,72,15,5,neutral
127,96,1,72,15,5,neutral
11,97,1,72,15,5,neutral
128,97,1,72,15,5,neutral
128,98,1,72,15,5,neutral
7,99,1,72,15,5,neutral
