rep,rangepars,x,y,pres
83,15,10,2,1
83,15,128,2,1
83,15,37,4,1
83,15,86,4,1
83,15,51,5,1
83,15,120,6,1
83,15,126,9,1
83,15,2,11,1
83,15,115,12,1
83,15,116,12,1
83,15,117,12,1
83,15,110,14,1
83,15,37,16,1
83,15,92,17,1
83,15,102,17,1
83,15,1,19,1
83,15,17,20,1
83,15,57,23,1
83,15,78,27,1
83,15,31,28,1
83,15,15,31,1
83,15,38,32,1
83,15,53,33,1
83,15,78,36,1
83,15,6,37,1
83,15,108,38,1
83,15,88,40,1
83,15,95,40,1
83,15,34,43,1
83,15,78,44,1
83,15,69,45,1
83,15,120,46,1
83,15,30,47,1
83,15,91,47,1
83,15,95,48,1
83,15,74,50,1
83,15,87,50,1
83,15,34,51,1
83,15,58,53,1
83,15,103,53,1
83,15,119,53,1
83,15,76,54,1
83,15,116,54,1
83,15,108,55,1
83,15,30,56,1
83,15,15,57,1
83,15,15,59,1
83,15,44,60,1
83,15,33,61,1
83,15,20,63,1
83,15,5,64,1
83,15,83,64,1
83,15,73,66,1
83,15,122,68,1
83,15,121,73,1
83,15,70,74,1
83,15,36,75,1
83,15,123,75,1
83,15,1,77,1
83,15,104,77,1
83,15,3,78,1
83,15,12,79,1
83,15,68,80,1
83,15,81,83,1
83,15,3,84,1
83,15,125,89,1
83,15,76,90,1
83,15,110,90,1
83,15,66,91,1
83,15,121,92,1
83,15,50,93,1
83,15,71,94,1
83,15,94,95,1
83,15,110,96,1
83,15,123,97,1
83,15,68,100,1
83,15,11,102,1
83,15,83,103,1
83,15,73,106,1
83,15,64,107,1
83,15,80,107,1
83,15,48,108,1
83,15,76,108,1
83,15,64,110,1
83,15,36,111,1
83,15,18,112,1
83,15,13,113,1
83,15,79,117,1
83,15,120,117,1
83,15,7,118,1
83,15,54,118,1
83,15,41,119,1
83,15,44,123,1
83,15,80,123,1
83,15,4,125,1
83,15,82,125,1
83,15,87,126,1
83,15,70,128,1
83,15,74,128,1
83,15,110,128,1
