rep,rangepars,x,y,pres
1,30,7,1,1
1,30,19,2,1
1,30,32,2,1
1,30,118,3,1
1,30,22,6,1
1,30,68,6,1
1,30,6,8,1
1,30,84,9,1
1,30,92,9,1
1,30,2,12,1
1,30,87,15,1
1,30,85,16,1
1,30,10,18,1
1,30,75,18,1
1,30,42,19,1
1,30,110,19,1
1,30,101,20,1
1,30,58,21,1
1,30,27,23,1
1,30,66,25,1
1,30,37,26,1
1,30,61,26,1
1,30,4,28,1
1,30,15,28,1
1,30,74,28,1
1,30,66,29,1
1,30,16,31,1
1,30,80,32,1
1,30,17,33,1
1,30,82,33,1
1,30,95,33,1
1,30,125,33,1
1,30,127,35,1
1,30,21,36,1
1,30,127,38,1
1,30,117,40,1
1,30,22,41,1
1,30,107,42,1
1,30,108,42,1
1,30,16,43,1
1,30,57,48,1
1,30,50,50,1
1,30,78,51,1
1,30,111,51,1
1,30,108,53,1
1,30,59,54,1
1,30,9,56,1
1,30,33,57,1
1,30,52,59,1
1,30,122,59,1
1,30,16,60,1
1,30,92,60,1
1,30,36,65,1
1,30,37,66,1
1,30,44,66,1
1,30,124,66,1
1,30,50,67,1
1,30,46,69,1
1,30,41,70,1
1,30,109,70,1
1,30,17,72,1
1,30,106,72,1
1,30,85,77,1
1,30,116,81,1
1,30,72,82,1
1,30,120,83,1
1,30,16,86,1
1,30,27,86,1
1,30,111,86,1
1,30,126,89,1
1,30,24,90,1
1,30,26,90,1
1,30,29,90,1
1,30,32,90,1
1,30,122,90,1
1,30,53,91,1
1,30,85,97,1
1,30,67,99,1
1,30,39,100,1
1,30,111,100,1
1,30,17,101,1
1,30,12,104,1
1,30,77,104,1
1,30,29,105,1
1,30,70,105,1
1,30,116,106,1
1,30,106,107,1
1,30,115,108,1
1,30,81,114,1
1,30,7,116,1
1,30,47,116,1
1,30,56,116,1
1,30,75,118,1
1,30,101,118,1
1,30,111,118,1
1,30,2,120,1
1,30,99,122,1
1,30,21,123,1
1,30,17,125,1
1,30,57,126,1
