rep,rangepars,x,y,pres
43,30,35,1,1
43,30,96,4,1
43,30,54,6,1
43,30,101,8,1
43,30,6,10,1
43,30,26,11,1
43,30,31,13,1
43,30,3,18,1
43,30,78,21,1
43,30,95,21,1
43,30,100,23,1
43,30,52,24,1
43,30,90,24,1
43,30,7,25,1
43,30,3,26,1
43,30,61,26,1
43,30,40,30,1
43,30,41,30,1
43,30,119,30,1
43,30,17,39,1
43,30,49,39,1
43,30,64,39,1
43,30,36,43,1
43,30,34,44,1
43,30,70,44,1
43,30,108,44,1
43,30,87,46,1
43,30,91,46,1
43,30,13,47,1
43,30,67,48,1
43,30,60,49,1
43,30,78,49,1
43,30,22,55,1
43,30,119,55,1
43,30,47,56,1
43,30,77,56,1
43,30,57,57,1
43,30,62,58,1
43,30,61,60,1
43,30,79,63,1
43,30,104,63,1
43,30,108,63,1
43,30,37,66,1
43,30,9,69,1
43,30,36,69,1
43,30,49,69,1
43,30,30,70,1
43,30,68,71,1
43,30,42,73,1
43,30,61,73,1
43,30,78,73,1
43,30,35,75,1
43,30,39,75,1
43,30,110,77,1
43,30,62,79,1
43,30,68,79,1
43,30,116,79,1
43,30,122,80,1
43,30,45,81,1
43,30,81,83,1
43,30,45,84,1
43,30,27,85,1
43,30,52,87,1
43,30,128,89,1
43,30,34,90,1
43,30,73,93,1
43,30,14,99,1
43,30,116,99,1
43,30,70,100,1
43,30,95,100,1
43,30,124,100,1
43,30,7,102,1
43,30,111,103,1
43,30,83,106,1
43,30,109,106,1
43,30,8,107,1
43,30,79,107,1
43,30,12,108,1
43,30,43,108,1
43,30,121,108,1
43,30,29,109,1
43,30,31,112,1
43,30,60,113,1
43,30,66,113,1
43,30,115,113,1
43,30,29,114,1
43,30,100,115,1
43,30,54,117,1
43,30,88,117,1
43,30,93,117,1
43,30,27,119,1
43,30,57,119,1
43,30,103,119,1
43,30,74,120,1
43,30,88,120,1
43,30,8,121,1
43,30,102,121,1
43,30,34,124,1
43,30,13,127,1
43,30,99,128,1
