rep,rangepars,x,y,pres
1,15,60,2,1
1,15,79,2,1
1,15,41,3,1
1,15,5,5,1
1,15,67,5,1
1,15,76,6,1
1,15,3,9,1
1,15,121,9,1
1,15,83,11,1
1,15,25,12,1
1,15,127,12,1
1,15,19,15,1
1,15,94,18,1
1,15,62,20,1
1,15,128,25,1
1,15,118,26,1
1,15,124,26,1
1,15,84,28,1
1,15,118,28,1
1,15,119,28,1
1,15,128,28,1
1,15,106,30,1
1,15,125,32,1
1,15,52,33,1
1,15,119,33,1
1,15,96,34,1
1,15,31,35,1
1,15,88,35,1
1,15,124,35,1
1,15,81,36,1
1,15,87,36,1
1,15,125,40,1
1,15,107,41,1
1,15,68,43,1
1,15,120,43,1
1,15,109,44,1
1,15,64,45,1
1,15,82,45,1
1,15,113,46,1
1,15,27,47,1
1,15,35,47,1
1,15,96,48,1
1,15,118,48,1
1,15,87,49,1
1,15,123,50,1
1,15,58,52,1
1,15,83,53,1
1,15,60,55,1
1,15,88,56,1
1,15,83,58,1
1,15,8,59,1
1,15,19,59,1
1,15,77,60,1
1,15,126,62,1
1,15,29,63,1
1,15,19,65,1
1,15,48,65,1
1,15,119,65,1
1,15,93,67,1
1,15,111,67,1
1,15,25,68,1
1,15,79,68,1
1,15,56,69,1
1,15,104,69,1
1,15,125,70,1
1,15,128,70,1
1,15,36,73,1
1,15,85,75,1
1,15,109,75,1
1,15,95,79,1
1,15,7,84,1
1,15,11,86,1
1,15,99,86,1
1,15,72,87,1
1,15,10,90,1
1,15,15,90,1
1,15,78,90,1
1,15,107,96,1
1,15,21,99,1
1,15,33,102,1
1,15,5,105,1
1,15,42,107,1
1,15,78,107,1
1,15,116,107,1
1,15,118,107,1
1,15,99,108,1
1,15,110,110,1
1,15,94,111,1
1,15,67,112,1
1,15,101,112,1
1,15,123,114,1
1,15,59,115,1
1,15,108,116,1
1,15,68,117,1
1,15,103,117,1
1,15,128,122,1
1,15,80,124,1
1,15,104,125,1
1,15,11,126,1
1,15,61,126,1
