rep,rangepars,x,y,pres
28,5,78,1,1
28,5,103,1,1
28,5,71,4,1
28,5,59,6,1
28,5,54,8,1
28,5,62,9,1
28,5,36,11,1
28,5,76,11,1
28,5,23,12,1
28,5,96,16,1
28,5,114,20,1
28,5,69,21,1
28,5,20,22,1
28,5,33,22,1
28,5,85,22,1
28,5,121,25,1
28,5,31,28,1
28,5,9,29,1
28,5,45,29,1
28,5,54,31,1
28,5,77,34,1
28,5,41,35,1
28,5,80,35,1
28,5,25,36,1
28,5,80,36,1
28,5,14,38,1
28,5,19,38,1
28,5,77,39,1
28,5,10,43,1
28,5,6,44,1
28,5,63,46,1
28,5,53,48,1
28,5,9,49,1
28,5,29,49,1
28,5,5,50,1
28,5,37,51,1
28,5,120,51,1
28,5,71,53,1
28,5,106,54,1
28,5,82,55,1
28,5,58,56,1
28,5,119,57,1
28,5,20,58,1
28,5,25,60,1
28,5,48,60,1
28,5,63,61,1
28,5,49,63,1
28,5,86,63,1
28,5,14,64,1
28,5,25,64,1
28,5,75,64,1
28,5,113,66,1
28,5,33,68,1
28,5,33,71,1
28,5,88,72,1
28,5,82,74,1
28,5,103,74,1
28,5,90,75,1
28,5,22,76,1
28,5,83,78,1
28,5,89,79,1
28,5,34,81,1
28,5,40,81,1
28,5,48,81,1
28,5,121,83,1
28,5,6,84,1
28,5,27,84,1
28,5,23,86,1
28,5,6,88,1
28,5,23,89,1
28,5,30,89,1
28,5,52,89,1
28,5,78,89,1
28,5,43,91,1
28,5,23,92,1
28,5,97,92,1
28,5,42,93,1
28,5,73,93,1
28,5,77,94,1
28,5,116,94,1
28,5,96,95,1
28,5,97,95,1
28,5,42,96,1
28,5,41,98,1
28,5,81,99,1
28,5,41,101,1
28,5,15,102,1
28,5,72,102,1
28,5,41,103,1
28,5,120,104,1
28,5,81,106,1
28,5,45,117,1
28,5,54,118,1
28,5,84,118,1
28,5,72,121,1
28,5,24,122,1
28,5,41,122,1
28,5,44,122,1
28,5,11,123,1
28,5,116,127,1
