rep,rangepars,x,y,pres
65,5,101,1,1
65,5,51,3,1
65,5,83,4,1
65,5,43,5,1
65,5,14,7,1
65,5,25,7,1
65,5,72,9,1
65,5,35,10,1
65,5,61,11,1
65,5,18,13,1
65,5,60,14,1
65,5,68,16,1
65,5,110,18,1
65,5,106,22,1
65,5,54,24,1
65,5,63,24,1
65,5,118,25,1
65,5,78,26,1
65,5,124,26,1
65,5,69,27,1
65,5,58,29,1
65,5,105,29,1
65,5,28,30,1
65,5,88,30,1
65,5,51,31,1
65,5,26,33,1
65,5,61,33,1
65,5,94,34,1
65,5,103,34,1
65,5,10,35,1
65,5,3,36,1
65,5,127,36,1
65,5,8,39,1
65,5,110,41,1
65,5,117,46,1
65,5,30,48,1
65,5,35,48,1
65,5,2,49,1
65,5,90,50,1
65,5,16,51,1
65,5,94,51,1
65,5,84,52,1
65,5,39,54,1
65,5,94,54,1
65,5,95,56,1
65,5,128,56,1
65,5,14,59,1
65,5,41,60,1
65,5,98,63,1
65,5,114,63,1
65,5,123,65,1
65,5,18,68,1
65,5,44,69,1
65,5,93,70,1
65,5,111,70,1
65,5,44,71,1
65,5,64,72,1
65,5,88,72,1
65,5,103,72,1
65,5,100,74,1
65,5,98,75,1
65,5,127,75,1
65,5,46,76,1
65,5,59,76,1
65,5,18,77,1
65,5,3,78,1
65,5,35,79,1
65,5,40,79,1
65,5,23,81,1
65,5,118,82,1
65,5,69,86,1
65,5,87,86,1
65,5,12,87,1
65,5,17,88,1
65,5,108,88,1
65,5,111,91,1
65,5,126,94,1
65,5,15,95,1
65,5,102,96,1
65,5,123,98,1
65,5,101,101,1
65,5,18,104,1
65,5,33,104,1
65,5,126,104,1
65,5,25,106,1
65,5,82,112,1
65,5,30,113,1
65,5,92,114,1
65,5,38,115,1
65,5,69,116,1
65,5,92,116,1
65,5,3,120,1
65,5,48,120,1
65,5,18,123,1
65,5,79,123,1
65,5,81,123,1
65,5,104,123,1
65,5,26,126,1
65,5,29,128,1
65,5,110,128,1
