rep,rangepars,x,y,pres
51,30,79,1,1
51,30,13,2,1
51,30,55,2,1
51,30,107,2,1
51,30,103,5,1
51,30,97,8,1
51,30,99,8,1
51,30,117,13,1
51,30,79,14,1
51,30,104,14,1
51,30,49,15,1
51,30,75,15,1
51,30,78,15,1
51,30,84,17,1
51,30,117,17,1
51,30,105,19,1
51,30,40,21,1
51,30,40,23,1
51,30,24,28,1
51,30,12,29,1
51,30,32,30,1
51,30,113,30,1
51,30,111,32,1
51,30,87,34,1
51,30,28,35,1
51,30,17,36,1
51,30,40,39,1
51,30,109,39,1
51,30,17,40,1
51,30,52,40,1
51,30,111,40,1
51,30,35,43,1
51,30,48,43,1
51,30,122,43,1
51,30,112,44,1
51,30,71,45,1
51,30,3,47,1
51,30,22,47,1
51,30,55,48,1
51,30,65,48,1
51,30,6,49,1
51,30,107,49,1
51,30,49,52,1
51,30,42,54,1
51,30,96,54,1
51,30,16,55,1
51,30,90,56,1
51,30,117,59,1
51,30,36,60,1
51,30,59,60,1
51,30,112,60,1
51,30,98,62,1
51,30,51,66,1
51,30,85,66,1
51,30,18,67,1
51,30,2,69,1
51,30,25,69,1
51,30,11,71,1
51,30,16,72,1
51,30,20,78,1
51,30,29,78,1
51,30,76,78,1
51,30,48,80,1
51,30,49,81,1
51,30,61,81,1
51,30,91,84,1
51,30,102,85,1
51,30,11,86,1
51,30,54,86,1
51,30,89,86,1
51,30,20,87,1
51,30,4,88,1
51,30,109,88,1
51,30,41,90,1
51,30,1,93,1
51,30,7,94,1
51,30,91,96,1
51,30,15,97,1
51,30,76,98,1
51,30,6,100,1
51,30,43,100,1
51,30,25,101,1
51,30,36,104,1
51,30,94,104,1
51,30,104,104,1
51,30,112,106,1
51,30,122,109,1
51,30,49,111,1
51,30,19,113,1
51,30,58,113,1
51,30,16,115,1
51,30,57,115,1
51,30,125,116,1
51,30,2,118,1
51,30,89,118,1
51,30,116,118,1
51,30,92,121,1
51,30,77,125,1
51,30,112,125,1
51,30,33,127,1
