rep,rangepars,x,y,pres
94,30,31,1,1
94,30,71,3,1
94,30,33,4,1
94,30,117,4,1
94,30,72,5,1
94,30,77,5,1
94,30,80,8,1
94,30,50,9,1
94,30,62,9,1
94,30,92,9,1
94,30,94,9,1
94,30,81,11,1
94,30,21,16,1
94,30,88,16,1
94,30,114,18,1
94,30,50,19,1
94,30,4,20,1
94,30,121,20,1
94,30,88,22,1
94,30,126,22,1
94,30,127,22,1
94,30,73,24,1
94,30,95,24,1
94,30,50,27,1
94,30,77,29,1
94,30,110,30,1
94,30,66,31,1
94,30,25,33,1
94,30,96,34,1
94,30,30,35,1
94,30,59,35,1
94,30,106,36,1
94,30,4,37,1
94,30,72,37,1
94,30,53,40,1
94,30,2,41,1
94,30,64,42,1
94,30,10,43,1
94,30,98,43,1
94,30,72,44,1
94,30,72,46,1
94,30,98,46,1
94,30,78,50,1
94,30,124,50,1
94,30,123,53,1
94,30,98,54,1
94,30,25,57,1
94,30,97,57,1
94,30,23,58,1
94,30,53,60,1
94,30,90,62,1
94,30,112,67,1
94,30,45,71,1
94,30,92,71,1
94,30,98,71,1
94,30,108,71,1
94,30,109,71,1
94,30,116,72,1
94,30,5,75,1
94,30,94,76,1
94,30,52,78,1
94,30,73,83,1
94,30,123,83,1
94,30,40,84,1
94,30,8,87,1
94,30,109,87,1
94,30,118,88,1
94,30,72,89,1
94,30,102,89,1
94,30,90,90,1
94,30,2,92,1
94,30,18,92,1
94,30,53,92,1
94,30,75,92,1
94,30,84,92,1
94,30,6,95,1
94,30,96,95,1
94,30,102,96,1
94,30,76,97,1
94,30,100,97,1
94,30,6,98,1
94,30,117,98,1
94,30,57,99,1
94,30,42,100,1
94,30,59,100,1
94,30,107,101,1
94,30,108,103,1
94,30,16,105,1
94,30,20,105,1
94,30,105,107,1
94,30,20,108,1
94,30,119,114,1
94,30,63,116,1
94,30,76,116,1
94,30,119,119,1
94,30,45,120,1
94,30,88,122,1
94,30,58,125,1
94,30,90,125,1
94,30,82,128,1
