rep,rangepars,x,y,pres
29,15,77,4,1
29,15,34,5,1
29,15,38,5,1
29,15,50,5,1
29,15,53,6,1
29,15,70,6,1
29,15,98,6,1
29,15,55,8,1
29,15,70,8,1
29,15,119,9,1
29,15,40,10,1
29,15,28,15,1
29,15,108,15,1
29,15,90,16,1
29,15,97,17,1
29,15,69,18,1
29,15,72,19,1
29,15,81,21,1
29,15,50,25,1
29,15,32,28,1
29,15,61,30,1
29,15,114,32,1
29,15,75,36,1
29,15,103,37,1
29,15,40,38,1
29,15,25,40,1
29,15,117,42,1
29,15,106,43,1
29,15,115,43,1
29,15,69,45,1
29,15,124,46,1
29,15,17,47,1
29,15,97,47,1
29,15,80,48,1
29,15,12,49,1
29,15,72,50,1
29,15,80,50,1
29,15,88,54,1
29,15,104,54,1
29,15,26,55,1
29,15,123,55,1
29,15,35,57,1
29,15,47,58,1
29,15,74,59,1
29,15,117,59,1
29,15,73,60,1
29,15,79,60,1
29,15,86,62,1
29,15,124,63,1
29,15,118,64,1
29,15,7,66,1
29,15,81,69,1
29,15,14,70,1
29,15,38,70,1
29,15,61,70,1
29,15,12,71,1
29,15,31,71,1
29,15,108,72,1
29,15,60,73,1
29,15,112,73,1
29,15,98,74,1
29,15,2,77,1
29,15,84,78,1
29,15,17,80,1
29,15,112,80,1
29,15,127,81,1
29,15,38,82,1
29,15,64,82,1
29,15,86,82,1
29,15,77,85,1
29,15,13,88,1
29,15,112,89,1
29,15,4,90,1
29,15,69,90,1
29,15,75,91,1
29,15,44,93,1
29,15,46,93,1
29,15,18,94,1
29,15,52,95,1
29,15,7,96,1
29,15,23,102,1
29,15,24,102,1
29,15,25,102,1
29,15,53,102,1
29,15,114,102,1
29,15,5,104,1
29,15,116,105,1
29,15,30,107,1
29,15,61,108,1
29,15,87,111,1
29,15,85,112,1
29,15,117,117,1
29,15,48,118,1
29,15,50,119,1
29,15,54,122,1
29,15,98,123,1
29,15,104,124,1
29,15,63,127,1
29,15,95,127,1
29,15,89,128,1
