rep,rangepars,x,y,pres
67,5,91,5,1
67,5,19,7,1
67,5,41,13,1
67,5,63,16,1
67,5,1,17,1
67,5,25,17,1
67,5,15,19,1
67,5,71,20,1
67,5,46,24,1
67,5,116,24,1
67,5,13,26,1
67,5,26,27,1
67,5,36,27,1
67,5,23,28,1
67,5,1,30,1
67,5,6,31,1
67,5,22,32,1
67,5,105,33,1
67,5,31,35,1
67,5,44,35,1
67,5,5,36,1
67,5,53,36,1
67,5,66,36,1
67,5,2,39,1
67,5,59,39,1
67,5,101,40,1
67,5,64,41,1
67,5,73,41,1
67,5,1,42,1
67,5,125,47,1
67,5,49,48,1
67,5,128,48,1
67,5,90,50,1
67,5,123,50,1
67,5,69,51,1
67,5,72,52,1
67,5,34,53,1
67,5,30,54,1
67,5,123,54,1
67,5,5,55,1
67,5,84,55,1
67,5,117,55,1
67,5,12,56,1
67,5,110,57,1
67,5,99,60,1
67,5,114,60,1
67,5,71,62,1
67,5,82,63,1
67,5,34,64,1
67,5,68,64,1
67,5,76,64,1
67,5,66,65,1
67,5,81,65,1
67,5,69,67,1
67,5,45,73,1
67,5,42,74,1
67,5,6,75,1
67,5,20,76,1
67,5,48,76,1
67,5,82,77,1
67,5,80,79,1
67,5,37,81,1
67,5,48,81,1
67,5,60,81,1
67,5,76,83,1
67,5,41,84,1
67,5,12,86,1
67,5,83,86,1
67,5,24,87,1
67,5,46,87,1
67,5,84,87,1
67,5,112,90,1
67,5,85,91,1
67,5,57,92,1
67,5,39,93,1
67,5,61,95,1
67,5,61,96,1
67,5,70,96,1
67,5,74,97,1
67,5,12,100,1
67,5,99,100,1
67,5,85,101,1
67,5,126,106,1
67,5,6,107,1
67,5,47,107,1
67,5,95,111,1
67,5,107,114,1
67,5,30,116,1
67,5,98,116,1
67,5,50,117,1
67,5,106,117,1
67,5,51,119,1
67,5,54,119,1
67,5,9,120,1
67,5,53,120,1
67,5,66,122,1
67,5,24,124,1
67,5,70,124,1
67,5,71,124,1
67,5,124,127,1
