y,x,pres,rep,rangepar,disp,method
38,14,1,89,5,2,neutral
24,17,1,89,5,2,neutral
24,18,1,89,5,2,neutral
24,19,1,89,5,2,neutral
24,20,1,89,5,2,neutral
49,51,1,89,5,2,neutral
79,51,1,89,5,2,neutral
80,52,1,89,5,2,neutral
85,52,1,89,5,2,neutral
81,53,1,89,5,2,neutral
49,54,1,89,5,2,neutral
51,54,1,89,5,2,neutral
81,54,1,89,5,2,neutral
83,54,1,89,5,2,neutral
84,54,1,89,5,2,neutral
108,55,1,89,5,2,neutral
110,55,1,89,5,2,neutral
51,56,1,89,5,2,neutral
65,59,1,89,5,2,neutral
125,59,1,89,5,2,neutral
125,60,1,89,5,2,neutral
65,61,1,89,5,2,neutral
126,61,1,89,5,2,neutral
127,61,1,89,5,2,neutral
24,62,1,89,5,2,neutral
109,65,1,89,5,2,neutral
111,65,1,89,5,2,neutral
112,65,1,89,5,2,neutral
113,65,1,89,5,2,neutral
111,66,1,89,5,2,neutral
113,66,1,89,5,2,neutral
114,66,1,89,5,2,neutral
124,66,1,89,5,2,neutral
111,67,1,89,5,2,neutral
110,68,1,89,5,2,neutral
112,69,1,89,5,2,neutral
112,71,1,89,5,2,neutral
85,72,1,89,5,2,neutral
112,72,1,89,5,2,neutral
113,72,1,89,5,2,neutral
84,73,1,89,5,2,neutral
85,73,1,89,5,2,neutral
112,73,1,89,5,2,neutral
116,74,1,89,5,2,neutral
80,80,1,89,5,2,neutral
122,82,1,89,5,2,neutral
122,83,1,89,5,2,neutral
16,86,1,89,5,2,neutral
16,87,1,89,5,2,neutral
90,87,1,89,5,2,neutral
89,89,1,89,5,2,neutral
47,90,1,89,5,2,neutral
89,90,1,89,5,2,neutral
47,91,1,89,5,2,neutral
55,91,1,89,5,2,neutral
80,95,1,89,5,2,neutral
81,95,1,89,5,2,neutral
80,97,1,89,5,2,neutral
81,97,1,89,5,2,neutral
79,98,1,89,5,2,neutral
80,98,1,89,5,2,neutral
86,104,1,89,5,2,neutral
85,106,1,89,5,2,neutral
105,109,1,89,5,2,neutral
107,109,1,89,5,2,neutral
106,110,1,89,5,2,neutral
108,110,1,89,5,2,neutral
109,110,1,89,5,2,neutral
119,110,1,89,5,2,neutral
120,110,1,89,5,2,neutral
122,110,1,89,5,2,neutral
123,110,1,89,5,2,neutral
11,111,1,89,5,2,neutral
39,111,1,89,5,2,neutral
98,111,1,89,5,2,neutral
122,111,1,89,5,2,neutral
99,112,1,89,5,2,neutral
100,112,1,89,5,2,neutral
122,112,1,89,5,2,neutral
22,113,1,89,5,2,neutral
96,113,1,89,5,2,neutral
97,113,1,89,5,2,neutral
98,113,1,89,5,2,neutral
99,113,1,89,5,2,neutral
120,113,1,89,5,2,neutral
121,113,1,89,5,2,neutral
23,114,1,89,5,2,neutral
89,114,1,89,5,2,neutral
23,116,1,89,5,2,neutral
24,118,1,89,5,2,neutral
27,119,1,89,5,2,neutral
29,119,1,89,5,2,neutral
30,119,1,89,5,2,neutral
78,121,1,89,5,2,neutral
51,123,1,89,5,2,neutral
50,124,1,89,5,2,neutral
51,124,1,89,5,2,neutral
52,124,1,89,5,2,neutral
50,125,1,89,5,2,neutral
51,125,1,89,5,2,neutral
2,1,1,89,5,5,neutral
4,4,1,89,5,5,neutral
123,4,1,89,5,5,neutral
25,6,1,89,5,5,neutral
25,7,1,89,5,5,neutral
124,8,1,89,5,5,neutral
19,9,1,89,5,5,neutral
120,9,1,89,5,5,neutral
22,10,1,89,5,5,neutral
24,10,1,89,5,5,neutral
19,12,1,89,5,5,neutral
60,12,1,89,5,5,neutral
61,12,1,89,5,5,neutral
90,12,1,89,5,5,neutral
60,15,1,89,5,5,neutral
87,16,1,89,5,5,neutral
104,21,1,89,5,5,neutral
72,22,1,89,5,5,neutral
105,22,1,89,5,5,neutral
72,24,1,89,5,5,neutral
110,25,1,89,5,5,neutral
67,26,1,89,5,5,neutral
100,31,1,89,5,5,neutral
105,31,1,89,5,5,neutral
100,32,1,89,5,5,neutral
103,32,1,89,5,5,neutral
104,32,1,89,5,5,neutral
100,33,1,89,5,5,neutral
102,34,1,89,5,5,neutral
44,35,1,89,5,5,neutral
45,35,1,89,5,5,neutral
48,35,1,89,5,5,neutral
47,36,1,89,5,5,neutral
46,37,1,89,5,5,neutral
48,37,1,89,5,5,neutral
49,37,1,89,5,5,neutral
52,37,1,89,5,5,neutral
67,45,1,89,5,5,neutral
44,46,1,89,5,5,neutral
63,46,1,89,5,5,neutral
67,47,1,89,5,5,neutral
104,49,1,89,5,5,neutral
109,50,1,89,5,5,neutral
107,55,1,89,5,5,neutral
108,55,1,89,5,5,neutral
102,58,1,89,5,5,neutral
103,58,1,89,5,5,neutral
58,60,1,89,5,5,neutral
70,61,1,89,5,5,neutral
64,62,1,89,5,5,neutral
70,62,1,89,5,5,neutral
70,63,1,89,5,5,neutral
71,63,1,89,5,5,neutral
111,63,1,89,5,5,neutral
64,64,1,89,5,5,neutral
121,66,1,89,5,5,neutral
109,67,1,89,5,5,neutral
74,76,1,89,5,5,neutral
99,82,1,89,5,5,neutral
72,90,1,89,5,5,neutral
126,90,1,89,5,5,neutral
69,91,1,89,5,5,neutral
73,91,1,89,5,5,neutral
126,91,1,89,5,5,neutral
124,92,1,89,5,5,neutral
125,92,1,89,5,5,neutral
76,95,1,89,5,5,neutral
105,95,1,89,5,5,neutral
81,96,1,89,5,5,neutral
43,97,1,89,5,5,neutral
78,97,1,89,5,5,neutral
46,98,1,89,5,5,neutral
39,99,1,89,5,5,neutral
41,99,1,89,5,5,neutral
42,99,1,89,5,5,neutral
106,99,1,89,5,5,neutral
41,100,1,89,5,5,neutral
42,100,1,89,5,5,neutral
43,100,1,89,5,5,neutral
43,101,1,89,5,5,neutral
46,101,1,89,5,5,neutral
82,102,1,89,5,5,neutral
